	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.250786371261	85.3522860563
52.0	0.272751788295	84.9442838409
53.0	0.298251186743	84.4702513840
54.0	0.328222519908	83.9125168281
55.0	0.363964126062	83.2465382445
56.0	0.407324131902	82.4372315597
57.0	0.461021366685	81.4326853499
58.0	0.529215754229	80.1528309990
59.0	0.618580455492	78.4677066127
60.0	0.74045198903	76.1524693492
61.0	0.915461424453	72.7852007665
62.0	1.18414830899	67.4871725299
63.0	1.63024045984	58.1800042661
64.0	2.38603185421	39.4754722806
65.0	3.08657162282	2.76300121132
66.0	2.51282754996	-35.5643059373
67.0	1.73952067680	-55.7115553946
68.0	1.27379138863	-65.6238083743
69.0	0.994393504389	-71.1934832432
70.0	0.813456850086	-74.6996035389
71.0	0.688070120116	-77.0933459112
72.0	0.596483060471	-78.8260876185
73.0	0.526808943723	-80.1361575365
74.0	0.472085375392	-81.1603178445
75.0	0.427990424529	-81.9823386297
76.0	0.391709362488	-82.6562708183
77.0	0.361334546046	-83.2184940781
78.0	0.335529166233	-83.6943624465
79.0	0.313329506084	-84.1020683155
80.0	0.294023723341	-84.4549907528
81.0	0.277074835494	-84.7631774065
82.0	0.262070237987	-85.0343102778
83.0	0.248687703075	-85.2743529876
84.0	0.236671918797	-85.4879951347
85.0	0.22581795103	-85.6789637712
86.0	0.215959360357	-85.8502456879
87.0	0.206959515607	-86.0042483809
88.0	0.198705142715	-86.1429179353
89.0	0.191101464102	-86.2678259406
90.0	0.184068489104	-86.3802336454
91.0	0.177538144252	-86.4811388708
92.0	0.17145202941	-86.5713094540
93.0	0.165759640697	-86.6513056744
94.0	0.160416946934	-86.7214931405
95.0	0.155385234762	-86.7820468477
96.0	0.150630158596	-86.8329463605
97.0	0.146120946789	-86.8739613422
98.0	0.141829725314	-86.9046257830
99.0	0.137730928465	-86.9241981487
100.0	0.133800769234	-86.9315297083
