	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.00070473852702	-93.3729350374
52.0	0.000751418557934	-93.7074188607
53.0	0.000804759818969	-94.1025654565
54.0	0.000866511263197	-94.5755002345
55.0	0.000939090969773	-95.1501449939
56.0	0.00102593628015	-95.8608771634
57.0	0.00113209574371	-96.7587994333
58.0	0.0012652782538	-97.9230504362
59.0	0.00143781769207	-99.4825172305
60.0	0.00167059194247	-101.660793669
61.0	0.00200139483508	-104.878338107
62.0	0.00250383580406	-110.012161447
63.0	0.00332714493784	-119.138609483
64.0	0.00468969810833	-137.643477494
65.0	0.00582806432496	-174.134418225
66.0	0.00454577597845	147.785524831
67.0	0.00300579425023	127.914991568
68.0	0.0020952966597	118.314626586
69.0	0.00155122413482	113.098795715
70.0	0.00119826913164	109.997116176
71.0	0.000952420606385	108.069590352
72.0	0.000771477480759	106.879564514
73.0	0.00063250530654	106.208501715
74.0	0.000522127381637	105.946880466
75.0	0.000432072838785	106.049469229
76.0	0.000356980949458	106.518538246
77.0	0.000293245819123	107.403269408
78.0	0.000238376716012	108.814528518
79.0	0.000190634623531	110.963802068
80.0	0.000148836609167	114.253362095
81.0	0.00011229961058	119.492892847
82.0	8.09995653659e-05	128.450053343
83.0	5.62912255066e-05	145.106250939
84.0	4.26871478789e-05	175.147924552
85.0	4.54035862525e-05	-150.029712874
86.0	5.94422076524e-05	-127.839128722
87.0	7.7200825378e-05	-116.003928117
88.0	9.54808906608e-05	-109.205765103
89.0	0.000113207704492	-104.888892728
90.0	0.000129986596355	-101.909720200
91.0	0.000145648456404	-99.7100338485
92.0	0.000160100674549	-97.9894358823
93.0	0.000173271139015	-96.5711422571
94.0	0.000185083953777	-95.3418365736
95.0	0.000195447096449	-94.2220276996
96.0	0.000204244818424	-93.1498688828
97.0	0.000211331976118	-92.0710890852
98.0	0.00021652920528	-90.9314286049
99.0	0.00021961884516	-89.6693652751
100.0	0.000220342475722	-88.2070903696
