	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.16536774383	85.4746724266
52.0	0.179519698157	85.0709307857
53.0	0.195930610239	84.6012906270
54.0	0.215199686888	84.0480849519
55.0	0.238156303985	83.3867768247
56.0	0.265980940605	82.5822872925
57.0	0.300410053605	81.5827101448
58.0	0.344100158729	80.3079820727
59.0	0.401312019345	78.6281465884
60.0	0.479282298248	76.3183663144
61.0	0.591176500832	72.9567283312
62.0	0.762850464017	67.6645098136
63.0	1.04764513533	58.3633358987
64.0	1.52946814335	39.6649883960
65.0	1.97339529822	2.95889722987
66.0	1.60230512799	-35.3618294070
67.0	1.10618462314	-55.5022928053
68.0	0.807759146201	-65.4075496348
69.0	0.628777316184	-70.9700140927
70.0	0.512857796943	-74.4687062097
71.0	0.432501107735	-76.8547998158
72.0	0.373776801124	-78.5796703502
73.0	0.329074393456	-79.8816460020
74.0	0.293937266969	-80.8974897864
75.0	0.265599455775	-81.7109744230
76.0	0.242259845685	-82.3761557003
77.0	0.222697920739	-82.9294209089
78.0	0.206058502517	-83.3961350769
79.0	0.191725179012	-83.7945057113
80.0	0.179242725992	-84.1379320162
81.0	0.168267823628	-84.4364879269
82.0	0.158536757401	-84.6978892741
83.0	0.149843665983	-84.9281426883
84.0	0.14202553576	-85.1319920424
85.0	0.134951626523	-85.3132324764
86.0	0.128515877097	-85.4749358506
87.0	0.122631356796	-85.6196156246
88.0	0.117226149427	-85.7493496486
89.0	0.112240257206	-85.8658732294
90.0	0.107623242742	-85.9706510287
91.0	0.103332412633	-86.0649337791
92.0	0.0993314039427	-86.1498041892
93.0	0.0955890750227	-86.2262153290
94.0	0.0920786280084	-86.2950240680
95.0	0.0887769105844	-86.3570217443
96.0	0.0856638581891	-86.4129640835
97.0	0.0827220477849	-86.4636024005
98.0	0.0799363420914	-86.5097183590
99.0	0.0772936081083	-86.5521650577
100.0	0.0747824996821	-86.5918448977
