	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.0123991747299	-94.9819386047
52.0	0.0135545292452	-95.4012364712
53.0	0.0148998964918	-95.8869114336
54.0	0.0164858340155	-96.4566509488
55.0	0.0183823433777	-97.1350134250
56.0	0.0206890970298	-97.9571003820
57.0	0.0235527728693	-98.9748417527
58.0	0.0271978790534	-100.268325804
59.0	0.0319847309146	-101.967535326
60.0	0.03852582258	-104.297335394
61.0	0.0479368227964	-107.679668211
62.0	0.0624132249492	-112.993287449
63.0	0.086503209243	-122.316600662
64.0	0.127478563945	-141.037860587
65.0	0.166069446723	-177.767673875
66.0	0.136176585879	143.887332948
67.0	0.0949667554493	123.721409259
68.0	0.0700681261945	113.789758788
69.0	0.0551240099423	108.199920830
70.0	0.0454527171916	104.672825902
71.0	0.0387601816487	102.257247453
72.0	0.0338818113198	100.501753885
73.0	0.0301805749088	99.1679570173
74.0	0.027283135547	98.1190297475
75.0	0.0249576624968	97.2711308150
76.0	0.0230531447948	96.5701310347
77.0	0.0214672340461	95.9795644541
78.0	0.0201282177861	95.4739816495
79.0	0.0189844145969	95.0350845073
80.0	0.0179976715498	94.6493764064
81.0	0.017139232086	94.3066786008
82.0	0.0163870272258	93.9991624132
83.0	0.0157238511993	93.7206995794
84.0	0.0151361028424	93.4664150474
85.0	0.0146128987321	93.2323721097
86.0	0.0141454364807	93.0153460389
87.0	0.0137265297939	92.8126582589
88.0	0.01335026391	92.6220525341
89.0	0.0130117368116	92.4416008569
90.0	0.0127068625441	92.2696305150
91.0	0.0124322203054	92.1046663289
92.0	0.0121849376214	91.9453838134
93.0	0.0119625994186	91.7905700313
94.0	0.0117631769634	91.6390897030
95.0	0.0115849723188	91.4898545860
96.0	0.0114265753334	91.3417943715
97.0	0.0112868307226	91.1938275109
98.0	0.0111648136449	91.0448302713
99.0	0.0110598129919	90.8936021209
100.0	0.0109713214003	90.7387485252
