	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.012417788728	-94.9821527592
52.0	0.0135749561534	-95.4014888139
53.0	0.0149224434415	-95.8872041635
54.0	0.0165108905421	-96.4569863274
55.0	0.0184104130918	-97.1353937677
56.0	0.0207208461312	-97.9575280518
57.0	0.0235891068364	-98.9753191812
58.0	0.0272400699203	-100.268855450
59.0	0.032034639184	-101.968119721
60.0	0.0385863099588	-104.297977103
61.0	0.0480125765197	-107.680369823
62.0	0.0625125306559	-112.994051628
63.0	0.0866418322258	-122.317430081
64.0	0.127684385032	-141.038757945
65.0	0.166339679279	-177.768641907
66.0	0.136399990128	143.886291511
67.0	0.0951238816633	123.720291712
68.0	0.0701850849055	113.788562349
69.0	0.0552168711949	108.198642820
70.0	0.0455300175252	104.671463641
71.0	0.0388267518388	102.255798351
72.0	0.0339405976635	100.500215409
73.0	0.0302334918002	99.1663267331
74.0	0.027331492263	98.1173053627
75.0	0.0250023923431	97.2693101985
76.0	0.0230949361447	96.5682122564
77.0	0.0215066091695	95.9775458365
78.0	0.0201655825934	95.4718618160
79.0	0.0190200910803	95.0328624504
80.0	0.0180319197866	94.6470515389
81.0	0.0171722653691	94.3042508770
82.0	0.0164190229415	93.9966324070
83.0	0.0157549587093	93.7180685984
84.0	0.0151664492338	93.4636852838
85.0	0.0146425932435	93.2295467973
86.0	0.0141745737728	93.0124296544
87.0	0.0137551925101	92.8096567454
88.0	0.0133785246541	92.6189735834
89.0	0.0130396596568	92.4384542485
90.0	0.0127345042326	92.2664284979
91.0	0.0124596311894	92.1014241134
92.0	0.0122121623061	91.9421201469
93.0	0.0119896773054	91.7873079029
94.0	0.0117901425387	91.6358572081
95.0	0.0116118553689	91.4866859760
96.0	0.0114534009305	91.3387313653
97.0	0.011313619096	91.1909209042
98.0	0.0111915799054	91.0421419533
99.0	0.0110865665727	90.8912076102
100.0	0.0109980653896	90.7367401656
