	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.00424112294967	84.9776920811
52.0	0.00463792583057	84.5618232876
53.0	0.00509981132152	84.0799289628
54.0	0.0056440633037	83.5143424352
55.0	0.00629460995865	82.8405275958
56.0	0.00708551800326	82.0234068965
57.0	0.0080669151486	81.0110761994
58.0	0.00931552113247	79.7234750492
59.0	0.0109544537887	78.0306506877
60.0	0.0131929806112	75.7077705167
61.0	0.0164122457494	72.3329275228
62.0	0.021362177593	67.0274061945
63.0	0.0295958673047	57.7128404931
64.0	0.043593635695	39.0010227693
65.0	0.0567566828289	2.28139579945
66.0	0.0465074222912	-36.0529172617
67.0	0.0324064889805	-56.2069998869
68.0	0.0238872405931	-66.1258876610
69.0	0.0187720738591	-71.7019701573
70.0	0.0154594562312	-75.2142383936
71.0	0.0131648466223	-77.6138322640
72.0	0.0114900113673	-79.3520875024
73.0	0.0102171205613	-80.6672858304
74.0	0.00921850601021	-81.6961359307
75.0	0.00841487810384	-82.5223470200
76.0	0.00775457527355	-83.1999005442
77.0	0.00720256893125	-83.7650967901
78.0	0.006734299926	-84.2431988229
79.0	0.00633205251027	-84.6522945081
80.0	0.00598273079085	-85.0056424876
81.0	0.00567644549717	-85.3131512301
82.0	0.00540558731511	-85.5823414423
83.0	0.00516420241812	-85.8189891278
84.0	0.00494756128779	-86.0275648911
85.0	0.0047518544968	-86.2115392086
86.0	0.00457397380028	-86.3735970376
87.0	0.00441135176114	-86.5157892765
88.0	0.00426184223894	-86.6396387412
89.0	0.00412362992812	-86.7462121554
90.0	0.00399516074994	-86.8361653649
91.0	0.00387508742084	-86.9097660929
92.0	0.00376222616552	-86.9668962898
93.0	0.00365552159368	-87.0070341942
94.0	0.00355401753634	-87.0292142763
95.0	0.00345683224034	-87.0319612069
96.0	0.00336313650856	-87.0131911178
97.0	0.00327213380662	-86.9700698136
98.0	0.00318304134495	-86.8988120475
99.0	0.0030950713442	-86.7943977616
100.0	0.00300741168554	-86.6500952340
