Frequency	Amplitude	Phase Angle [deg]
51.0	3.07839447707e-06	177.016656707
52.0	3.20014762843e-06	176.717757722
53.0	3.34102532226e-06	176.362921793
54.0	3.5060007166e-06	175.935846359
55.0	3.70194161516e-06	175.413609896
56.0	3.93859715503e-06	174.763059617
57.0	4.23026214281e-06	173.934603831
58.0	4.59871820454e-06	172.850984054
59.0	5.07871985698e-06	171.385674540
60.0	5.72887714642e-06	169.318077682
61.0	6.65470065756e-06	166.231580198
62.0	8.05977999734e-06	161.254168827
63.0	1.03486626598e-05	152.316085693
64.0	1.40616840572e-05	134.040360081
65.0	1.67974253979e-05	97.8313764668
66.0	1.25484971078e-05	60.1025527674
67.0	7.91128622385e-06	40.6770582658
68.0	5.22809286897e-06	31.6503414901
69.0	3.6421957973e-06	27.1900485201
70.0	2.62184257614e-06	25.1099697040
71.0	1.91680622924e-06	24.6097685038
72.0	1.40281803641e-06	25.4990167428
73.0	1.01342835086e-06	28.0274789159
74.0	7.11646713811e-07	33.0633587450
75.0	4.78806178403e-07	42.8165797119
76.0	3.14777755156e-07	62.5126216307
77.0	2.46480596139e-07	97.2014909824
78.0	2.85343808562e-07	130.182245768
79.0	3.75423346609e-07	148.266715374
80.0	4.76097297183e-07	157.599835435
81.0	5.74921179336e-07	162.918749636
82.0	6.68851843316e-07	166.243618561
83.0	7.57525997363e-07	168.468884769
84.0	8.41377410321e-07	170.033513226
85.0	9.21061071809e-07	171.173726757
86.0	9.97262715405e-07	172.026425412
87.0	1.0706361063e-06	172.675756870
88.0	1.14178637384e-06	173.175928925
89.0	1.21127061333e-06	173.563199414
90.0	1.2796048778e-06	173.862557504
91.0	1.34727329979e-06	174.091632591
92.0	1.4147377077e-06	174.263075896
93.0	1.48244721194e-06	174.386061093
94.0	1.55084771395e-06	174.467255736
95.0	1.6203915135e-06	174.511462781
96.0	1.6915473194e-06	174.522049063
97.0	1.76481105134e-06	174.501230971
98.0	1.84071791757e-06	174.450260361
99.0	1.91985637857e-06	174.369536826
100.0	2.00288475892e-06	174.258514714
