Frequency	Amplitude	Phase Angle [deg]
51.0	1.77678636663e-07	-175.649313061
52.0	1.63447675404e-07	-174.131219162
53.0	1.46698514902e-07	-171.834733560
54.0	1.27007100891e-07	-168.104507986
55.0	1.04215484772e-07	-161.396848996
56.0	7.97175259116e-08	-147.513493473
57.0	6.25887985402e-08	-116.186127650
58.0	7.89594263503e-08	-72.9188673097
59.0	1.38058931306e-07	-49.3449047700
60.0	2.35595538912e-07	-40.1178397849
61.0	3.84950600694e-07	-37.3895966433
62.0	6.23199653818e-07	-39.0083027248
63.0	1.03396501231e-06	-45.8789129069
64.0	1.77494384317e-06	-62.8621281093
65.0	2.63924553906e-06	-98.3004646270
66.0	2.43186675474e-06	-135.651265940
67.0	1.88229296131e-06	-155.029979609
68.0	1.52608550835e-06	-164.324790652
69.0	1.30851042517e-06	-169.390363996
70.0	1.16788182822e-06	-172.479718586
71.0	1.07179706046e-06	-174.525562154
72.0	1.00330395974e-06	-175.965815176
73.0	9.52972559238e-07	-177.028788580
74.0	9.15219449434e-07	-177.843650755
75.0	8.86556254255e-07	-178.488328056
76.0	8.64704120076e-07	-179.012318568
77.0	8.48118747925e-07	-179.448420175
78.0	8.35721778845e-07	-179.819149155
79.0	8.26741762319e-07	179.859863704
80.0	8.20616196838e-07	179.576428208
81.0	8.16929114125e-07	179.322225796
82.0	8.15370140498e-07	179.090693182
83.0	8.1570697712e-07	178.876728184
84.0	8.17766528465e-07	178.676281655
85.0	8.21421752709e-07	178.486072439
86.0	8.26582418356e-07	178.303383698
87.0	8.33188573575e-07	178.125914025
88.0	8.41205978868e-07	177.951666032
89.0	8.5062299027e-07	177.778860779
90.0	8.61448558732e-07	177.605870053
91.0	8.73711136917e-07	177.431160862
92.0	8.87458351174e-07	177.253248003
93.0	9.02757375418e-07	177.070651541
94.0	9.19695980161e-07	176.881856630
95.0	9.38384292136e-07	176.685273417
96.0	9.58957327345e-07	176.479194881
97.0	9.81578425283e-07	176.261750396
98.0	1.0064437672e-06	176.030852432
99.0	1.03378823202e-06	175.784133382
100.0	1.06389295918e-06	175.518720359
