Frequency	Amplitude	Phase Angle [deg]
51.0	1.35125202449e-07	-168.474061169
52.0	1.10492096215e-07	-162.697658444
53.0	8.38711196235e-08	-151.269064767
54.0	6.11258843874e-08	-125.184003109
55.0	6.36974062699e-08	-79.7659394473
56.0	1.0533382115e-07	-49.3295818858
57.0	1.74713945874e-07	-36.4760350831
58.0	2.70526826048e-07	-30.7976279205
59.0	4.01187799246e-07	-28.4250258417
60.0	5.84219721573e-07	-28.1145197142
61.0	8.52997045637e-07	-29.6567048851
62.0	1.27486412547e-06	-33.6198583622
63.0	1.99460568032e-06	-41.9133183832
64.0	3.27492534389e-06	-59.8258288646
65.0	4.70352726351e-06	-95.9057687227
66.0	4.2157119465e-06	-133.719226991
67.0	3.19060625741e-06	-153.443465703
68.0	2.53948644066e-06	-163.003923550
69.0	2.14422465832e-06	-168.278812835
70.0	1.88924185393e-06	-171.536636781
71.0	1.71499345004e-06	-173.720630895
72.0	1.59058032732e-06	-175.276081072
73.0	1.49889275728e-06	-176.436580753
74.0	1.42983010646e-06	-177.335170525
75.0	1.37709489112e-06	-178.052670815
76.0	1.33657962544e-06	-178.640780897
77.0	1.30550434364e-06	-179.133999785
78.0	1.2819299965e-06	-179.556177970
79.0	1.26447088573e-06	-179.924311359
80.0	1.25211778041e-06	179.749467083
81.0	1.244125375e-06	179.455228705
82.0	1.23993853982e-06	179.186137492
83.0	1.2391428166e-06	178.936608437
84.0	1.24143050955e-06	178.702183017
85.0	1.24657711095e-06	178.479228356
86.0	1.25442474576e-06	178.264721232
87.0	1.26487054394e-06	178.056089489
88.0	1.27785854169e-06	177.851092850
89.0	1.2933742218e-06	177.647731034
90.0	1.31144108492e-06	177.444170831
91.0	1.3321188859e-06	177.238686212
92.0	1.35550328209e-06	177.029607141
93.0	1.38172680261e-06	176.815273766
94.0	1.41096108503e-06	176.593993234
95.0	1.4434204849e-06	176.363996881
96.0	1.47936716159e-06	176.123395410
97.0	1.5191179374e-06	175.870129865
98.0	1.56305326435e-06	175.601915728
99.0	1.61162883742e-06	175.316177007
100.0	1.66539056315e-06	175.009818553
