Frequency	Amplitude	Phase Angle [deg]
51.0	1.84964823494e-05	-4.77479375880
52.0	1.97614374529e-05	-5.18081810860
53.0	2.12346144146e-05	-5.65236600191
54.0	2.29709367991e-05	-6.20706292027
55.0	2.504640107e-05	-6.86939974453
56.0	2.75691331317e-05	-7.67440425927
57.0	3.06981070302e-05	-8.67392580660
58.0	3.46763823778e-05	-9.94796436915
59.0	3.9893496376e-05	-11.6264058745
60.0	4.70103540264e-05	-13.9340089240
61.0	5.7227460263e-05	-17.2925984287
62.0	7.28964707822e-05	-22.5807986726
63.0	9.88432590907e-05	-31.8768740442
64.0	0.000142500419376	-50.5689186613
65.0	0.000181593568279	-87.2673629899
66.0	0.000145646609105	-125.578941414
67.0	9.93343500858e-05	-145.708577459
68.0	7.16650626959e-05	-155.601126422
69.0	5.51190578607e-05	-161.148774017
70.0	4.44216218464e-05	-164.630280405
71.0	3.70149450968e-05	-166.996522906
72.0	3.16067739251e-05	-168.698537830
73.0	2.74922117288e-05	-169.974264339
74.0	2.42588754497e-05	-170.960017729
75.0	2.16509719122e-05	-171.739053710
76.0	1.95019826634e-05	-172.364828970
77.0	1.76990652935e-05	-172.873033817
78.0	1.61631271011e-05	-173.288219154
79.0	1.48371154639e-05	-173.627637299
80.0	1.36788437329e-05	-173.903561482
81.0	1.26564346335e-05	-174.124731493
82.0	1.17453341753e-05	-174.297273666
83.0	1.09263000262e-05	-174.425289570
84.0	1.01840129404e-05	-174.511224915
85.0	9.50609712261e-06	-174.556082810
86.0	8.88241524886e-06	-174.559516742
87.0	8.30455192805e-06	-174.519819218
88.0	7.76542888644e-06	-174.433807073
89.0	7.25901377678e-06	-174.296589798
90.0	6.7800967823e-06	-174.101190352
91.0	6.3241171238e-06	-173.837964014
92.0	5.88702728915e-06	-173.493724510
93.0	5.46518698568e-06	-173.050426335
94.0	5.05528233995e-06	-172.483148754
95.0	4.65426970109e-06	-171.756940843
96.0	4.25934858834e-06	-170.821739403
97.0	3.86797748857e-06	-169.603895024
98.0	3.47796440323e-06	-167.991465530
99.0	3.08770457074e-06	-165.807517052
100.0	2.69673490241e-06	-162.759127734
