Frequency	Amplitude	Phase Angle [deg]
51.0	1.88251925074e-05	-5.01928824154
52.0	2.01896125917e-05	-5.43457516202
53.0	2.17801263155e-05	-5.91581227250
54.0	2.3656490319e-05	-6.48065810474
55.0	2.59014057802e-05	-7.15363978661
56.0	2.86325648292e-05	-7.96982493995
57.0	3.20230513476e-05	-8.98110672860
58.0	3.63375793046e-05	-10.2675334750
59.0	4.20005530338e-05	-11.9590444948
60.0	4.97324029219e-05	-14.2804575208
61.0	6.08427282142e-05	-17.6536630266
62.0	7.79000072371e-05	-22.9573581866
63.0	0.000106188350828	-32.2698886342
64.0	0.000153929086997	-50.9794392300
65.0	0.000197269480163	-87.6965419669
66.0	0.000159147391522	-126.028045285
67.0	0.000109201416232	-146.179000960
68.0	7.92796266164e-05	-156.094409154
69.0	6.13738089139e-05	-161.666619491
70.0	4.979797672e-05	-165.174578194
71.0	4.17875490094e-05	-167.569374599
72.0	3.5944092356e-05	-169.302287295
73.0	3.15042533033e-05	-170.611533369
74.0	2.80212557823e-05	-171.633748104
75.0	2.5217902447e-05	-172.452557149
76.0	2.29137211575e-05	-173.121846642
77.0	2.09864177083e-05	-173.677807773
78.0	1.93502908284e-05	-174.145578335
79.0	1.79435443924e-05	-174.543101914
80.0	1.67205123425e-05	-174.883470369
81.0	1.5646719917e-05	-175.176398671
82.0	1.46956468084e-05	-175.429182093
83.0	1.38465467985e-05	-175.647332914
84.0	1.30829429351e-05	-175.835011790
85.0	1.23915661843e-05	-175.995323139
86.0	1.17615919921e-05	-176.130517317
87.0	1.11840812453e-05	-176.242126316
88.0	1.06515639525e-05	-176.331049628
89.0	1.01577243205e-05	-176.397600280
90.0	9.69715876896e-06	-176.441516316
91.0	9.26518707781e-06	-176.461939205
92.0	8.85770253065e-06	-176.457357248
93.0	8.47105101219e-06	-176.425508436
94.0	8.10193133099e-06	-176.363232475
95.0	7.7473113164e-06	-176.266255764
96.0	7.40435535882e-06	-176.128883673
97.0	7.07036007652e-06	-175.943560763
98.0	6.74269569819e-06	-175.700237239
99.0	6.41875144728e-06	-175.385443600
100.0	6.09588421561e-06	-174.980766428
