Frequency	Amplitude	Phase Angle [deg]
51.0	4.58890526423e-07	175.301214113
52.0	4.88519093314e-07	174.941060163
53.0	5.2273938269e-07	174.520142516
54.0	5.62740779512e-07	174.021348276
55.0	6.10166890533e-07	173.420775838
56.0	6.67353253698e-07	172.684077707
57.0	7.37729347565e-07	171.760193476
58.0	8.26531440406e-07	170.570042434
59.0	9.42138323865e-07	168.984815350
60.0	1.09873829819e-06	166.781021689
61.0	1.32203474505e-06	163.538338922
62.0	1.66216122492e-06	158.379934299
63.0	2.22108454673e-06	149.229694805
64.0	3.15014828593e-06	130.702129727
65.0	3.94155376216e-06	94.1899854843
66.0	3.09720242553e-06	56.0904402763
67.0	2.06441571654e-06	36.2034386324
68.0	1.45148669705e-06	26.5902509423
69.0	1.08447308864e-06	21.3664977449
70.0	8.45889770461e-07	18.2635088290
71.0	6.79250410044e-07	16.3436593543
72.0	5.56129446472e-07	15.1736404668
73.0	4.61056794793e-07	14.5397292921
74.0	3.84996560684e-07	14.3395053000
75.0	3.22353365031e-07	14.5385240069
76.0	2.69495822679e-07	15.1560282448
77.0	2.23981644845e-07	16.2690543153
78.0	1.84133478369e-07	18.0365473602
79.0	1.4880911668e-07	20.7580734138
80.0	1.17305844949e-07	25.0082857580
81.0	8.94172670068e-08	31.9536037660
82.0	6.5806083887e-08	44.0676635934
83.0	4.91157870615e-08	65.8321979964
84.0	4.4771961676e-08	97.7287367450
85.0	5.43689502876e-08	125.298305085
86.0	7.19833615043e-08	141.514751437
87.0	9.30027777967e-08	150.632705766
88.0	1.15643873724e-07	156.128007776
89.0	1.39316565546e-07	159.684685860
90.0	1.63867523131e-07	162.115868922
91.0	1.89320588335e-07	163.843913136
92.0	2.15783686156e-07	165.105150525
93.0	2.43413235573e-07	166.040430616
94.0	2.72400724568e-07	166.738091342
95.0	3.02968987087e-07	167.255816122
96.0	3.35373426814e-07	167.632447480
97.0	3.69906337028e-07	167.894708472
98.0	4.06903680025e-07	168.061191711
99.0	4.46754306408e-07	168.144806365
100.0	4.89911972042e-07	168.154170808
