Frequency	Amplitude	Phase Angle [deg]
51.0	2.68433205488e-06	176.849399063
52.0	2.79715108915e-06	176.539224200
53.0	2.92772209244e-06	176.171816739
54.0	3.08066510816e-06	175.730645641
55.0	3.26236161221e-06	175.192508471
56.0	3.48187266983e-06	174.523904058
57.0	3.75248835447e-06	173.674804597
58.0	4.0944675423e-06	172.567400055
59.0	4.54015248095e-06	171.074459289
60.0	5.14412638144e-06	168.974471377
61.0	6.00476273806e-06	165.849624349
62.0	7.31224963428e-06	160.826307715
63.0	9.44611738365e-06	151.832599209
64.0	1.29236980308e-05	133.488538892
65.0	1.55592060475e-05	97.1942929615
66.0	1.17286194693e-05	59.3571791271
67.0	7.47245598519e-06	39.7912912923
68.0	4.99986124539e-06	30.5781250600
69.0	3.53571535542e-06	25.8630275634
70.0	2.59240623334e-06	23.4224717154
71.0	1.93958457037e-06	22.3901044574
72.0	1.46244993116e-06	22.4505444392
73.0	1.0991120212e-06	23.5967317943
74.0	8.14052728635e-07	26.1150930602
75.0	5.86394730112e-07	30.7693830387
76.0	4.05196358877e-07	39.3829254950
77.0	2.70362537159e-07	56.2676766026
78.0	2.0034766987e-07	87.5918842157
79.0	2.15329900489e-07	122.773362877
80.0	2.82289984901e-07	143.952340602
81.0	3.63643209407e-07	154.875640594
82.0	4.4590863729e-07	160.994710056
83.0	5.25411943905e-07	164.765220465
84.0	6.01379636031e-07	167.263011310
85.0	6.73939049179e-07	169.006720950
86.0	7.43504155449e-07	170.271060339
87.0	8.10567510216e-07	171.213214598
88.0	8.75626535088e-07	171.928828602
89.0	9.39158936238e-07	172.479024996
90.0	1.00161735395e-06	172.904424952
91.0	1.06343181148e-06	173.232878025
92.0	1.12501536838e-06	173.483944026
93.0	1.18677110133e-06	173.671602920
94.0	1.24909971353e-06	173.805950967
95.0	1.31240759874e-06	173.894291957
96.0	1.37711546052e-06	173.941853448
97.0	1.44366773454e-06	173.952261686
98.0	1.51254319698e-06	173.927854947
99.0	1.58426726259e-06	173.869883743
100.0	1.65942662672e-06	173.778480006
