Frequency	Amplitude	Phase Angle [deg]
51.0	2.49595240279e-05	-5.37847206759
52.0	2.69320703139e-05	-5.81342135062
53.0	2.92379032968e-05	-6.31533355387
54.0	3.19656191528e-05	-6.90192335838
55.0	3.52378920004e-05	-7.59777796890
56.0	3.92293872304e-05	-8.43802935587
57.0	4.41971147131e-05	-9.47463971554
58.0	5.05343822279e-05	-10.7877315318
59.0	5.88722188239e-05	-12.5073239160
60.0	7.02827993546e-05	-14.8583205294
61.0	8.67176910242e-05	-18.2627046227
62.0	0.000112012604409	-23.5992736259
63.0	0.000154093278832	-32.9464816846
64.0	0.000225506190912	-51.6926313331
65.0	0.000291869730834	-88.4483824243
66.0	0.00023789637993	-126.820722473
67.0	0.000164987610397	-147.014854961
68.0	0.000121116518596	-156.975945651
69.0	9.4849817124e-05	-162.596525526
70.0	7.78895618243e-05	-166.155739665
71.0	6.6182229715e-05	-168.604896015
72.0	5.76730338944e-05	-170.395513993
73.0	5.12390418692e-05	-171.766076599
74.0	4.622261701e-05	-172.853513513
75.0	4.22156513622e-05	-173.741777110
76.0	3.89524928317e-05	-174.485117148
77.0	3.62532422767e-05	-175.120130603
78.0	3.39919824363e-05	-175.672409517
79.0	3.20780952671e-05	-176.160407552
80.0	3.04448110133e-05	-176.597791251
81.0	2.90419349939e-05	-176.994925323
82.0	2.7831082765e-05	-177.359842397
83.0	2.67824735741e-05	-177.698894849
84.0	2.5872720998e-05	-178.017204510
85.0	2.50832793031e-05	-178.318980461
86.0	2.43993311413e-05	-178.607748703
87.0	2.3808979238e-05	-178.886521893
88.0	2.33026515284e-05	-179.157927656
89.0	2.28726593844e-05	-179.424307956
90.0	2.25128676101e-05	-179.687798223
91.0	2.22184480898e-05	-179.950392365
92.0	2.19856971099e-05	179.786305863
93.0	2.1811902926e-05	179.519817197
94.0	2.16952539952e-05	179.248565254
95.0	2.16347819771e-05	178.970614971
96.0	2.16303356177e-05	178.683929937
97.0	2.16825841783e-05	178.386321797
98.0	2.17930507403e-05	178.075393143
99.0	2.19641781021e-05	177.748470743
100.0	2.21994319527e-05	177.402375298
