Frequency	Amplitude	Phase Angle [deg]
51.0	1.85263867369e-05	-4.85398769004
52.0	1.98177171609e-05	-5.26300417047
53.0	2.13220264705e-05	-5.73768284806
54.0	2.30955258647e-05	-6.29566022175
55.0	2.52159984554e-05	-6.96143930344
56.0	2.77941200685e-05	-7.77006126582
57.0	3.09926271003e-05	-8.77339022633
58.0	3.50603559346e-05	-10.0514425385
59.0	4.03961509701e-05	-11.7341222841
60.0	4.76768198998e-05	-14.0462082468
61.0	5.81320488551e-05	-17.4095478554
62.0	7.41716068007e-05	-22.7027904991
63.0	0.000100744675491	-32.0042287167
64.0	0.000145499067249	-50.7019882183
65.0	0.000185754853454	-87.4065350175
66.0	0.000149267052058	-125.724643673
67.0	0.000102003931667	-145.861283099
68.0	7.37413018206e-05	-155.761360228
69.0	5.68362118683e-05	-161.317119565
70.0	4.59065198521e-05	-164.807388420
71.0	3.83400787219e-05	-167.183121211
72.0	3.28166567699e-05	-168.895442986
73.0	2.86159298602e-05	-170.182395468
74.0	2.5316428304e-05	-171.180413015
75.0	2.26566991812e-05	-171.972890148
76.0	2.04665316875e-05	-172.613446149
77.0	1.86305804797e-05	-173.137962724
78.0	1.70680014969e-05	-173.571217313
79.0	1.5720483768e-05	-173.930731819
80.0	1.45449164263e-05	-174.229102271
81.0	1.35087310519e-05	-174.475457515
82.0	1.25868490902e-05	-174.676396022
83.0	1.17596255069e-05	-174.836596683
84.0	1.1011429315e-05	-174.959216890
85.0	1.03296420922e-05	-175.046144822
86.0	9.70393729386e-06	-175.098145236
87.0	9.12575210941e-06	-175.114920598
88.0	8.58789380439e-06	-175.095097236
89.0	8.08424157541e-06	-175.036136320
90.0	7.60951719563e-06	-174.934159887
91.0	7.15910595226e-06	-174.783670819
92.0	6.72891482692e-06	-174.577130092
93.0	6.31525880664e-06	-174.304331350
94.0	5.91476910942e-06	-173.951475424
95.0	5.52431946013e-06	-173.499784897
96.0	5.14096919912e-06	-172.923390327
97.0	4.76192508508e-06	-172.186024000
98.0	4.38452919187e-06	-171.235691530
99.0	4.00629043421e-06	-169.995779109
100.0	3.62499895611e-06	-168.349467099
