Frequency	Amplitude	Phase Angle [deg]
51.0	3.0461221815e-06	176.985418733
52.0	3.16813573163e-06	176.683713058
53.0	3.30934263797e-06	176.325708407
54.0	3.47473611297e-06	175.895037471
55.0	3.67121204875e-06	175.368698945
56.0	3.90856013031e-06	174.713440847
57.0	4.20113577832e-06	173.879546957
58.0	4.57081525942e-06	172.789600780
59.0	5.05250885658e-06	171.316873739
60.0	5.7051005055e-06	169.240504497
61.0	6.63462420489e-06	166.143531977
62.0	8.04577960796e-06	161.153476928
63.0	1.03457563482e-05	152.199945947
64.0	1.40812384838e-05	133.905084252
65.0	1.68533323672e-05	97.6720180663
66.0	1.26187749822e-05	59.9123278143
67.0	7.9769542299e-06	40.4464173751
68.0	5.28852477891e-06	31.3654256582
69.0	3.69888194013e-06	26.8299994246
70.0	2.67583088129e-06	24.6419877217
71.0	1.96868322624e-06	23.9794324817
72.0	1.45280608821e-06	24.6098150100
73.0	1.06135866883e-06	26.6934371953
74.0	7.56683587701e-07	30.8881553422
75.0	5.18466845584e-07	38.8672523565
76.0	3.41737828942e-07	54.7131512197
77.0	2.44970098578e-07	85.0775346907
78.0	2.54474800593e-07	121.323641558
79.0	3.32044864225e-07	143.670242260
80.0	4.28250723276e-07	155.061751736
81.0	5.25158461707e-07	161.353618637
82.0	6.18060212596e-07	165.189566688
83.0	7.06053048066e-07	167.710946876
84.0	7.89367624851e-07	169.460901555
85.0	8.68572038265e-07	170.724238206
86.0	9.44310859995e-07	171.662641892
87.0	1.01721664404e-06	172.373880690
88.0	1.08788270889e-06	172.920118627
89.0	1.15685902246e-06	173.342501391
90.0	1.2246569164e-06	173.669149806
91.0	1.29175703413e-06	173.919771878
92.0	1.35861831159e-06	174.108440405
93.0	1.42568719278e-06	174.245326342
94.0	1.49340690991e-06	174.337812094
95.0	1.56222693169e-06	174.391222371
96.0	1.63261285158e-06	174.409310456
97.0	1.7050570924e-06	174.394582287
98.0	1.78009087385e-06	174.348508249
99.0	1.85829807047e-06	174.271653402
100.0	1.94033169467e-06	174.163597004
