Frequency	Amplitude	Phase Angle [deg]
51.0	4.55670216228e-08	-135.292692275
52.0	3.87783128529e-08	-92.1468781015
53.0	5.89330134664e-08	-53.3083255347
54.0	9.82590951082e-08	-36.3551316389
55.0	1.51062703739e-07	-28.7855192868
56.0	2.18404173937e-07	-25.0084172352
57.0	3.0443678742e-07	-23.1334750053
58.0	4.16335485709e-07	-22.4529693005
59.0	5.65984044979e-07	-22.7255439386
60.0	7.7386369757e-07	-23.9800279962
61.0	1.07770761841e-06	-26.5256499533
62.0	1.55291972874e-06	-31.1719460521
63.0	2.36039187274e-06	-39.9525462808
64.0	3.78614923842e-06	-58.2254922133
65.0	5.33482529279e-06	-94.5802901118
66.0	4.70633207229e-06	-132.608701854
67.0	3.5149271349e-06	-152.504696625
68.0	2.76641546751e-06	-162.204972081
69.0	2.31367485573e-06	-167.595556631
70.0	2.02202378359e-06	-170.950520329
71.0	1.8227873344e-06	-173.217152967
72.0	1.68048611483e-06	-174.843751799
73.0	1.5755237567e-06	-176.066186331
74.0	1.49635074728e-06	-177.019244643
75.0	1.43577471146e-06	-177.785107958
76.0	1.38910864414e-06	-178.416548985
77.0	1.35318261376e-06	-178.948923603
78.0	1.32578691477e-06	-179.406773876
79.0	1.30534331116e-06	-179.807659666
80.0	1.29070299539e-06	179.835821675
81.0	1.28101811987e-06	179.513355499
82.0	1.27565767408e-06	179.217782053
83.0	1.27415104032e-06	178.943242399
84.0	1.27614936401e-06	178.685044195
85.0	1.28139871036e-06	178.439353229
86.0	1.28972124356e-06	178.202971369
87.0	1.30100201764e-06	177.973173134
88.0	1.31517980663e-06	177.747582578
89.0	1.33224094146e-06	177.524078208
90.0	1.35221548776e-06	177.300717429
91.0	1.37517531717e-06	177.075674464
92.0	1.40123382003e-06	176.847187327
93.0	1.43054713171e-06	176.613510440
94.0	1.46331684441e-06	176.372870122
95.0	1.49979430421e-06	176.123420574
96.0	1.54028665485e-06	175.863198046
97.0	1.5851649371e-06	175.590070846
98.0	1.63487468805e-06	175.301682581
99.0	1.6899496377e-06	174.995385419
100.0	1.7510293782e-06	174.668011937
