	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.00593664076796	85.1460883298
52.0	0.00647495624293	84.7370718493
53.0	0.00710042290224	84.2623931718
54.0	0.00783612731382	83.7044157981
55.0	0.00871402350506	83.0386367164
56.0	0.00977959398305	82.2300147540
57.0	0.011099747896	81.2266857935
58.0	0.0127768613698	79.9486334813
59.0	0.0149751736323	78.2659537357
60.0	0.0179737376572	75.9538677731
61.0	0.0222805205498	72.5905281644
62.0	0.0288941049037	67.2972855207
63.0	0.0398788402838	57.9958473031
64.0	0.0585086464992	39.2980878015
65.0	0.0758635907873	2.59354100236
66.0	0.06189958819	-35.7245676530
67.0	0.0429409435167	-55.8612070795
68.0	0.031506457961	-65.7612842079
69.0	0.0246407591415	-71.3170435455
70.0	0.0201907419727	-74.8073123998
71.0	0.0171037451704	-77.1830451912
72.0	0.0148459057666	-78.8953669664
73.0	0.0131253408736	-80.1823194485
74.0	0.0117710179659	-81.1803369954
75.0	0.0106767179553	-81.9728141286
76.0	0.00977322085026	-82.6133701288
77.0	0.00901357299412	-83.1378867044
78.0	0.0083648304658	-83.5711412931
79.0	0.007803202298	-83.9306557994
80.0	0.00731107241473	-84.2290262511
81.0	0.0068751066976	-84.4753814951
82.0	0.00648501143189	-84.6763200023
83.0	0.00613269621486	-84.8365206631
84.0	0.00581169547417	-84.9591408697
85.0	0.00551675971088	-85.0460688026
86.0	0.00524356071548	-85.0980692159
87.0	0.00498847486666	-85.1148445777
88.0	0.00474842087908	-85.0950212165
89.0	0.00452073612188	-85.0360603004
90.0	0.00430308059745	-84.9340838668
91.0	0.00409336102919	-84.7835947987
92.0	0.00388966972719	-84.5770540719
93.0	0.00369023454508	-84.3042553305
94.0	0.00349337749418	-83.9513994040
95.0	0.00329748067208	-83.4997088768
96.0	0.00310095956511	-82.9233143074
97.0	0.00290224559966	-82.1859479803
98.0	0.00269978332093	-81.2356155103
99.0	0.00249205425406	-79.9957030889
100.0	0.00227765401795	-78.3494670990
