	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.000966742014956	-93.0498636463
52.0	0.00102574145292	-93.3547439449
53.0	0.00109271231842	-93.7163307263
54.0	0.0011697242123	-94.1510632839
55.0	0.00125963517792	-94.6820313868
56.0	0.00136650314803	-95.3425966645
57.0	0.00149628069467	-96.1826125529
58.0	0.00165804452604	-97.2796689920
59.0	0.00186629312476	-98.7607163129
60.0	0.00214551678627	-100.846902912
61.0	0.0025399160142	-103.955566566
62.0	0.00313515566669	-108.959688399
63.0	0.00410310300621	-117.930341975
64.0	0.00568385442729	-136.246321697
65.0	0.00692403487129	-172.505827689
66.0	0.00527734680814	149.701105321
67.0	0.00339671417246	130.191415730
68.0	0.00229371286724	121.052149304
69.0	0.00163493753706	116.436917321
70.0	0.0012063694214	114.135778868
71.0	0.000906426071661	113.305887483
72.0	0.000684406319636	113.675127085
73.0	0.00051302889862	115.322297772
74.0	0.000376823632389	118.720386535
75.0	0.000267198264375	125.081263588
76.0	0.000181171031696	137.368137703
77.0	0.000124215149992	161.844048561
78.0	0.00011233797386	-161.243306079
79.0	0.000142345277952	-133.164361704
80.0	0.000188970196944	-118.582408231
81.0	0.000239259963635	-110.813449779
82.0	0.000289402397869	-106.229271854
83.0	0.000338411983889	-103.287419777
84.0	0.000386159073202	-101.280458255
85.0	0.000432792829995	-99.8494477571
86.0	0.000478553243157	-98.7959471254
87.0	0.000523704841837	-98.0024585540
88.0	0.000568513205898	-97.3955136874
89.0	0.000613237894292	-96.9271322678
90.0	0.000658132073692	-96.5648724464
91.0	0.000703444989734	-96.2861898839
92.0	0.000749425723432	-96.0750898691
93.0	0.000796327615682	-95.9200634262
94.0	0.000844413171057	-95.8127748173
95.0	0.000893959461232	-95.7472066059
96.0	0.000945264171448	-95.7190937242
97.0	0.00099865251298	-95.7255470332
98.0	0.00105448532076	-95.7648062118
99.0	0.0011131687493	-95.8360853318
100.0	0.00117516611853	-95.9394083449
