	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	1.46016080784e-05	-45.2926162552
52.0	1.26698689288e-05	-2.14680208171
53.0	1.9625213349e-05	36.6917504851
54.0	3.33385255448e-05	53.6449443809
55.0	5.22035228327e-05	61.2145567330
56.0	7.68473382157e-05	64.9916587846
57.0	0.000109031466732	66.8666010145
58.0	0.000151722954386	67.5471067193
59.0	0.000209814775495	67.2745320813
60.0	0.00029173974086	66.0200480236
61.0	0.00041305763708	63.4744260665
62.0	0.000604951510217	58.8281299677
63.0	0.000934339110643	50.0475297390
64.0	0.001522500945	31.7745838065
65.0	0.00217878023324	-4.58021409203
66.0	0.0019516699308	-42.6086258340
67.0	0.0014796908815	-62.5046206056
68.0	0.00118196926929	-72.2048960613
69.0	0.00100307010228	-77.5954806117
70.0	0.000889332508948	-80.9504443092
71.0	0.000813156652432	-83.2170769475
72.0	0.000760234007923	-84.8436757791
73.0	0.000722649463503	-86.0661103109
74.0	0.000695736828195	-87.0191686233
75.0	0.000676592892858	-87.7850319381
76.0	0.000663330053743	-88.4164729652
77.0	0.000654676877986	-88.9488475833
78.0	0.000649752859342	-89.4066978562
79.0	0.000647935399167	-89.8075836460
80.0	0.000648778087727	-90.1644063849
81.0	0.000651958812547	-90.4868725609
82.0	0.000657245871492	-90.7824460066
83.0	0.00066447534894	-91.0569856602
84.0	0.000673535766434	-91.3151838642
85.0	0.000684357571713	-91.5608748309
86.0	0.000696905950839	-91.7972566903
87.0	0.000711175998283	-92.0270549257
88.0	0.000727189622483	-92.2526454813
89.0	0.000744993787104	-92.4761498514
90.0	0.000764659843636	-92.6995106301
91.0	0.000786283802635	-92.9245535950
92.0	0.000809987480995	-93.1530407326
93.0	0.000835920522883	-93.3867176196
94.0	0.000864263344276	-93.6273579376
95.0	0.000895231125918	-93.8768074855
96.0	0.000929079021945	-94.1370300139
97.0	0.0009661088491	-94.4101572134
98.0	0.00100667762066	-94.6985454786
99.0	0.00105120840662	-95.0048426409
100.0	0.00110020420616	-95.3319880627
