	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.000860173942069	-93.1508289968
52.0	0.000913900968516	-93.4610038598
53.0	0.000974957283042	-93.8284113202
54.0	0.00104524504617	-94.2695824181
55.0	0.00112739124017	-94.8077195881
56.0	0.00122512606723	-95.4763240012
57.0	0.00134392204257	-96.3254234624
58.0	0.00149212530155	-97.4328280048
59.0	0.00168307054228	-98.9257687707
60.0	0.00193928995789	-101.025756683
61.0	0.00230147125754	-104.150603710
62.0	0.0028485416068	-109.173920344
63.0	0.00373915747516	-118.167628851
64.0	0.00519692733322	-136.511689167
65.0	0.00635448936389	-172.805935098
66.0	0.00486374390852	149.357255147
67.0	0.00314570531887	129.791367312
68.0	0.00213622372062	120.578201080
69.0	0.00153287327924	115.863103583
70.0	0.00114019981289	113.422547735
71.0	0.000865260618495	112.390180477
72.0	0.000661596762237	112.450620459
73.0	0.000504132488684	113.596807814
74.0	0.000378498466643	116.115169080
75.0	0.000276332006433	120.769459058
76.0	0.000193490209455	129.383001515
77.0	0.000130802819924	146.267752622
78.0	9.81880797813e-05	177.591960235
79.0	0.000106883655689	-147.226865183
80.0	0.000141894422839	-126.047887458
81.0	0.000185071851302	-115.124587466
82.0	0.00022974158105	-109.005518003
83.0	0.000274004630311	-105.235007594
84.0	0.000317400694225	-102.737216750
85.0	0.000359931134198	-100.993507109
86.0	0.00040175539714	-99.7291677204
87.0	0.000443086290748	-98.7870134617
88.0	0.000484151692626	-98.0713994572
89.0	0.000525180957005	-97.5212030637
90.0	0.00056640126976	-97.0958031077
91.0	0.000608038261109	-96.7673500348
92.0	0.000650318563033	-96.5162840339
93.0	0.000693473355458	-96.3286251395
94.0	0.00073774254692	-96.1942770923
95.0	0.000783379513434	-96.1059361029
96.0	0.000830656476274	-96.0583746110
97.0	0.000879870694115	-96.0479663732
98.0	0.00093135174079	-96.0723731128
99.0	0.000985470233906	-96.1303443163
100.0	0.00104264849993	-96.2215199943
