	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.000986448270349	-92.9835713528
52.0	0.00104557026911	-93.2824703374
53.0	0.00111259090443	-93.6373062660
54.0	0.00118955801823	-94.0643817005
55.0	0.00127929918404	-94.5866181637
56.0	0.00138582840342	-95.2371684420
57.0	0.00151503269365	-96.0656242280
58.0	0.00167588672197	-97.1492440055
59.0	0.00188272174109	-98.6145535198
60.0	0.00215973580278	-100.682150377
61.0	0.00255057576111	-103.768647861
62.0	0.00313974765802	-108.746059233
63.0	0.00409642160589	-117.684142366
64.0	0.00565453866641	-135.959867978
65.0	0.00686018686979	-172.168851593
66.0	0.00520373915523	150.102628787
67.0	0.00333044118329	130.677134286
68.0	0.00223373718832	121.650417510
69.0	0.00157903678724	117.190124540
70.0	0.00115314659265	115.110045724
71.0	0.000855099060277	114.609844524
72.0	0.000634619928601	115.499092763
73.0	0.00046483174305	118.027554936
74.0	0.000330884205033	123.063434765
75.0	0.000225632095885	132.816655732
76.0	0.000150313329433	152.512697651
77.0	0.000119248611033	-172.798737077
78.0	0.000139843705985	-139.817982291
79.0	0.000186349501975	-121.733512685
80.0	0.000239312603396	-112.400392625
81.0	0.00029259924085	-107.081478423
82.0	0.000344606646117	-103.756609498
83.0	0.000395053125964	-101.531343291
84.0	0.000444068535315	-99.9667148331
85.0	0.00049191177844	-98.8265013028
86.0	0.000538874833912	-97.9738026471
87.0	0.000585249439563	-97.3244711894
88.0	0.000631316872387	-96.8242991340
89.0	0.00067734675714	-96.4370286451
90.0	0.000723599511047	-96.1376705555
91.0	0.000770330269981	-95.9085954681
92.0	0.000817793444423	-95.7371521638
93.0	0.000866247620287	-95.6141669667
94.0	0.000915960775577	-95.5329723234
95.0	0.000967215914203	-95.4887652788
96.0	0.00102031730531	-95.4781789969
97.0	0.00107559758217	-95.4989970886
98.0	0.00113342603388	-95.5499676989
99.0	0.00119421852558	-95.6306912337
100.0	0.00125844960892	-95.7414852860
