	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	5.86049888215e-05	-93.5254706011
52.0	6.21079373146e-05	-93.7015311630
53.0	6.59541628767e-05	-93.9082590973
54.0	7.02151437751e-05	-94.1559388044
55.0	7.49879422176e-05	-94.4595258076
56.0	8.04082611517e-05	-94.8414441213
57.0	8.6672310554e-05	-95.3365458539
58.0	9.40750825798e-05	-96.0013696802
59.0	0.000103080789895	-96.9325240105
60.0	0.00011445976202	-98.3060191886
61.0	0.000129568447333	-100.469446929
62.0	0.000150928048402	-104.182919740
63.0	0.000183125420239	-111.324083167
64.0	0.000229486552731	-126.915421518
65.0	0.000244289614597	-158.835854448
66.0	0.000155027078013	170.947414468
67.0	7.88334888715e-05	166.270935176
68.0	4.44808044623e-05	-172.984619715
69.0	3.92389458062e-05	-139.272136028
70.0	4.72253452197e-05	-118.485844223
71.0	5.76547295174e-05	-108.811389766
72.0	6.78524260115e-05	-103.939672979
73.0	7.74960251251e-05	-101.206075349
74.0	8.6701919452e-05	-99.5401507885
75.0	9.56399158082e-05	-98.4634568803
76.0	0.000104461342233	-97.7386780962
77.0	0.000113291262426	-97.2376899811
78.0	0.000122233241801	-96.8864866481
79.0	0.000131375402377	-96.6399436761
80.0	0.00014079549719	-96.4693153430
81.0	0.000150564822768	-96.3556265959
82.0	0.000160751212253	-96.2859867426
83.0	0.000171421379729	-96.2514373171
84.0	0.000182642838183	-96.2456461371
85.0	0.00019448555127	-96.2640885428
86.0	0.000207023446733	-96.3035194752
87.0	0.000220335882277	-96.3616253702
88.0	0.000234509145559	-96.4367903740
89.0	0.000249638056112	-96.5279375557
90.0	0.000265827739371	-96.6344205621
91.0	0.000283195642183	-96.7559504623
92.0	0.000301873872374	-96.8925478247
93.0	0.000322011957823	-97.0445137847
94.0	0.000343780141913	-97.2124161539
95.0	0.000367373362697	-97.3970883615
96.0	0.000393016104685	-97.5996400110
97.0	0.000420968368612	-97.8214791237
98.0	0.000451533078051	-98.0643468988
99.0	0.000485065353488	-98.3303668333
100.0	0.000521984230371	-98.6220278551
