	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	5.69357777634e-05	-85.6492370410
52.0	5.34025456947e-05	-84.1311431424
53.0	4.8851899531e-05	-81.8346575399
54.0	4.30924941121e-05	-78.1044319662
55.0	3.60142861486e-05	-71.3967729767
56.0	2.80492793018e-05	-57.5134174536
57.0	2.24156501048e-05	-26.1860516297
58.0	2.87747690355e-05	17.0812087101
59.0	5.11795410737e-05	40.6551712498
60.0	8.88174257116e-05	49.8822362349
61.0	0.000147541673455	52.6104793766
62.0	0.000242772092315	50.9917732950
63.0	0.000409285407731	44.1211631129
64.0	0.000713747268893	27.1379479105
65.0	0.00107788647155	-8.30038860723
66.0	0.00100847138452	-45.6511899204
67.0	0.000792395297048	-65.0299035895
68.0	0.000652030106962	-74.3247146327
69.0	0.000567291329964	-79.3902879762
70.0	0.000513661256053	-82.4796425658
71.0	0.000478135267523	-84.5254861339
72.0	0.00045388401829	-85.9657391567
73.0	0.000437102332311	-87.0287125606
74.0	0.000425536511417	-87.8435747349
75.0	0.000417779792304	-88.4882520359
76.0	0.000412915312896	-89.0122425479
77.0	0.00041032431869	-89.4483441547
78.0	0.000409577594535	-89.8190731350
79.0	0.000410371163813	-90.1403643550
80.0	0.000412486690465	-90.4237998513
81.0	0.000415766277557	-90.6780022633
82.0	0.000420095978308	-90.9095348770
83.0	0.000425394761769	-91.1234998751
84.0	0.000431607005454	-91.3239464048
85.0	0.000438697332448	-91.5141556201
86.0	0.000446647063532	-91.6968443612
87.0	0.000455451803713	-91.8743140341
88.0	0.000465119868113	-92.0485620277
89.0	0.000475671346823	-92.2213672808
90.0	0.00048713768344	-92.3943580061
91.0	0.000499561697016	-92.5690671979
92.0	0.0005129980051	-92.7469800569
93.0	0.000527513844577	-92.9295765184
94.0	0.000543190305344	-93.1183714292
95.0	0.0005601240277	-93.3149546428
96.0	0.000578429432581	-93.5210331780
97.0	0.000598241596539	-93.7384776636
98.0	0.000619719923677	-93.9693756279
99.0	0.000643052819987	-94.2160946776
100.0	0.00066846366095	-94.4812796409
