	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.000241590780341	-94.9351642822
52.0	0.000263573360381	-95.3305570029
53.0	0.000289065387537	-95.7902194898
54.0	0.000318989254721	-96.3316757340
55.0	0.000354620946828	-96.9793033828
56.0	0.000397775768603	-97.7680036255
57.0	0.00045112299913	-98.7494838156
58.0	0.000518745081495	-100.003584294
59.0	0.000607188535736	-101.660010954
60.0	0.000727571024764	-103.943318766
61.0	0.000900118243282	-107.275101588
62.0	0.0011645551949	-112.533720701
63.0	0.00160285973416	-121.797140046
64.0	0.0023441509554	-140.453109357
65.0	0.0030283424496	-177.111662709
66.0	0.00246059587002	144.621227572
67.0	0.00169886605654	124.540561297
68.0	0.00123980388571	114.702406801
69.0	0.000963780346372	109.215304118
70.0	0.000784372018704	105.801347748
71.0	0.000659399710316	103.510672258
72.0	0.000567486916149	101.893446694
73.0	0.000496948963205	100.713176900
74.0	0.000440938152308	99.8352919360
75.0	0.000395199539777	99.1786576372
76.0	0.0003569575348	98.6924188586
77.0	0.000324326343646	98.3441038359
78.0	0.000295979634147	98.1131826853
79.0	0.000270956255941	97.9874808945
80.0	0.000248541133124	97.9612141664
81.0	0.000228189584628	98.0340452061
82.0	0.000209477742694	98.2108900513
83.0	0.000192069224684	98.5024023197
84.0	0.000175692283948	98.9262283643
85.0	0.000160123993643	99.5093210840
86.0	0.00014517942528	100.291904587
87.0	0.000130704759708	101.334238968
88.0	0.000116574130588	102.728447819
89.0	0.000102691140042	104.620043989
90.0	8.89981815953e-05	107.249126159
91.0	7.55019848628e-05	111.033716680
92.0	6.23382056246e-05	116.746572838
93.0	4.99393267743e-05	125.886744511
94.0	3.94707228603e-05	141.236385143
95.0	3.36303125893e-05	165.733362912
96.0	3.58985301948e-05	-165.533275276
97.0	4.61979039312e-05	-143.895988008
98.0	6.16873718344e-05	-130.849632712
99.0	8.05216853834e-05	-123.040336474
100.0	0.000102022031418	-118.118229670
