	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.00592705813273	85.2252822610
52.0	0.00645656821954	84.8192579112
53.0	0.00707131391654	84.3477100179
54.0	0.00779385523976	83.7930130995
55.0	0.00865541485602	83.1306762753
56.0	0.0097004304446	82.3256717605
57.0	0.0109942680179	81.3261502132
58.0	0.0126369319032	80.0521116507
59.0	0.0147888355866	78.3736701453
60.0	0.0177224859422	76.0660670958
61.0	0.021933814987	72.7074775912
62.0	0.0283973661182	67.4192773473
63.0	0.0391261823337	58.1232019756
64.0	0.0573028186427	39.4311573585
65.0	0.074164092606	2.73271302992
66.0	0.0603982258684	-35.5788653939
67.0	0.0418171206401	-55.7085014392
68.0	0.0306193710899	-65.6010504022
69.0	0.0238963045602	-71.1486979968
70.0	0.0195376497194	-74.6302043848
71.0	0.0165125949016	-76.9964468857
72.0	0.0142985676624	-78.6984618097
73.0	0.0126099222381	-79.9741883187
74.0	0.0112793027248	-80.9599417092
75.0	0.0102027801454	-81.7389776904
76.0	0.00931262739079	-82.3647529504
77.0	0.00856290103922	-82.8729577973
78.0	0.00792136197213	-83.2881431340
79.0	0.00736472332482	-83.6275612791
80.0	0.00687573679696	-83.9034854624
81.0	0.00644134065457	-84.1246554728
82.0	0.00605144511171	-84.2971976459
83.0	0.00569811332627	-84.4252135501
84.0	0.00537499539992	-84.5111488950
85.0	0.0050769284304	-84.5560067905
86.0	0.00479964804461	-84.5594407218
87.0	0.00453957636316	-84.5197431978
88.0	0.00429366332413	-84.4337310530
89.0	0.00405926585491	-84.2965137786
90.0	0.00383405440354	-84.1011143324
91.0	0.00361593958117	-83.8378879937
92.0	0.00340301406969	-83.4936484901
93.0	0.00319350677896	-83.0503503147
94.0	0.00298574791787	-82.4830727339
95.0	0.00277814570515	-81.7568648236
96.0	0.00256917854097	-80.8216633831
97.0	0.0023574122745	-79.6038190044
98.0	0.00214156409405	-77.9913895106
99.0	0.00192066137918	-75.8074410322
100.0	0.00169440851162	-72.7591277343
