	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.00799809104697	84.6216039522
52.0	0.00879939780139	84.1866546692
53.0	0.0097364797136	83.6847424659
54.0	0.0108456790642	83.0981526614
55.0	0.01217734129	82.4022980509
56.0	0.0138031885295	81.5620466639
57.0	0.0158288237217	80.5254363043
58.0	0.0184159794995	79.2123444880
59.0	0.0218243985586	77.4927521038
60.0	0.0264959911351	75.1417554904
61.0	0.0332366626491	71.7373713971
62.0	0.043635348915	66.4008023939
63.0	0.0609963874059	57.0535943352
64.0	0.0906814198666	38.3074446867
65.0	0.119201654285	1.55169359552
66.0	0.0986533045747	-36.8206464535
67.0	0.0694553978775	-57.0147789409
68.0	0.0517478320467	-66.9758696309
69.0	0.0411211694366	-72.5964495067
70.0	0.0342576185306	-76.1556636447
71.0	0.0295243001473	-78.6048199951
72.0	0.0260906658614	-80.3954379733
73.0	0.0235019408369	-81.7660005795
74.0	0.0214914698362	-82.8534374927
75.0	0.0198936570279	-83.7417010906
76.0	0.0186006755285	-84.4850411282
77.0	0.0175395096192	-85.1200545829
78.0	0.0166590781192	-85.6723334970
79.0	0.0159226567323	-86.1603315326
80.0	0.0153032311391	-86.5977152314
81.0	0.0147805445989	-86.9948493032
82.0	0.0143391637256	-87.3597663775
83.0	0.0139671772894	-87.6988188289
84.0	0.0136553004363	-88.0171284902
85.0	0.0133962458177	-88.3189044411
86.0	0.0131842746282	-88.6076726832
87.0	0.0130148718819	-88.8864458736
88.0	0.0128845092378	-89.1578516361
89.0	0.0127904710068	-89.4242319362
90.0	0.0127307267091	-89.6877222027
91.0	0.0127038390193	-89.9503163449
92.0	0.0127088992325	-90.2139221962
93.0	0.0127454852027	-90.4804108628
94.0	0.012813638307	-90.7516628057
95.0	0.012913857703	-91.0296130884
96.0	0.0130471110665	-91.3162981227
97.0	0.0132148623501	-91.6139062626
98.0	0.0134191180686	-91.9248349168
99.0	0.0136624951124	-92.2517573159
100.0	0.0139483144673	-92.5976247019
