Frequency	Amplitude	Phase Angle
50.0	5.86892442315e-05	163.055691791
51.0	6.2236795512e-05	161.788889046
52.0	6.62486718419e-05	160.356907692
53.0	7.08103826015e-05	158.725503722
54.0	7.60262257265e-05	156.850976090
55.0	8.20226723802e-05	154.677029240
56.0	8.8950728142e-05	152.130553380
57.0	9.69846565629e-05	149.116095341
58.0	0.00010631113758	145.509053682
59.0	0.000117096268429	141.148527429
60.0	0.00012940603421	135.833201616
61.0	0.000143041095627	129.329317097
62.0	0.000157250948858	121.409966698
63.0	0.000170390277676	111.953869048
64.0	0.000179872145135	101.109975978
65.0	0.000183029956114	89.4365595655
66.0	0.000178790198443	77.8187096553
67.0	0.000168523621491	67.1169324816
68.0	0.000154982004741	57.8381833058
69.0	0.00014066110756	50.0891570756
70.0	0.00012707783186	43.7280251289
71.0	0.000114889778706	38.5232008215
72.0	0.000104245260961	34.2435823383
73.0	9.50548702343e-05	30.6926340972
74.0	8.71437217595e-05	27.7141125143
75.0	8.03231953302e-05	25.1872555293
76.0	7.4419944208e-05	23.0195636786
77.0	6.92848645217e-05	21.1401264251
78.0	6.47935534675e-05	19.4942575937
79.0	6.08436255548e-05	18.0394190367
80.0	5.73512269772e-05	16.7421948906
81.0	5.42476860816e-05	15.5760625573
82.0	5.14766148434e-05	14.5197502316
83.0	4.89915185031e-05	13.5560201889
84.0	4.67538683799e-05	12.6707611965
85.0	4.47315656341e-05	11.8523052895
86.0	4.28977217335e-05	11.0909084809
87.0	4.12296901475e-05	10.3783522452
88.0	3.97082969181e-05	9.70763418353
89.0	3.83172260412e-05	9.07272536681
90.0	3.7042527001e-05	8.46837781646
91.0	3.58722180469e-05	7.88996944829
92.0	3.47959650099e-05	7.33337777090
93.0	3.38048197158e-05	6.79487487830
94.0	3.28910056863e-05	6.27103868470
95.0	3.20477416482e-05	5.75867601309
96.0	3.12690951114e-05	5.25475412693
97.0	3.05498596963e-05	4.75633798002
98.0	2.98854518891e-05	4.26053069556
99.0	2.92718221677e-05	3.76441522008
100.0	2.87053780196e-05	3.26499242101
