Frequency	Amplitude	Phase Angle
50.0	6.15927226426e-05	163.222029637
51.0	6.52713741252e-05	161.959875749
52.0	6.94307107578e-05	160.532622693
53.0	7.4159114774e-05	158.906028076
54.0	7.95643372727e-05	157.036392499
55.0	8.5776954628e-05	154.867422190
56.0	9.29527350236e-05	152.326008847
57.0	0.000101271193299	149.316701094
58.0	0.000110924163966	145.714899044
59.0	0.000122081325434	141.359703455
60.0	0.000134807411605	136.049800971
61.0	0.000148890645881	129.551434092
62.0	0.000163546588539	121.637697242
63.0	0.00017706345793	112.187310660
64.0	0.000186757585333	101.349227754
65.0	0.000189872036324	89.6817221641
66.0	0.000185311054969	78.0698852035
67.0	0.000174514488995	67.3742246099
68.0	0.000160346454874	58.1016969476
69.0	0.000145396449451	50.3589985521
70.0	0.000131233752133	44.0043019733
71.0	0.000118535224652	38.8060217343
72.0	0.000107450129953	34.5330569342
73.0	9.78822390567e-05	30.9888728869
74.0	8.96476345767e-05	28.0172266155
75.0	8.25488887567e-05	25.4973565020
76.0	7.64049395496e-05	23.3367633257
77.0	7.10602340585e-05	21.4645364116
78.0	6.63850908487e-05	19.8259890327
79.0	6.22728393789e-05	18.3785821905
80.0	5.86361528323e-05	17.0888985300
81.0	5.54035374316e-05	15.9304134902
82.0	5.25163022884e-05	14.8818524529
83.0	4.99260627551e-05	13.9259741260
84.0	4.75927293368e-05	13.0486627547
85.0	4.54829063505e-05	12.2382445139
86.0	4.35686201221e-05	11.4849682981
87.0	4.18263107274e-05	10.7806067483
88.0	4.02360301913e-05	10.1181466408
89.0	3.87808025448e-05	9.49154592869
90.0	3.74461112594e-05	8.89554064547
91.0	3.62194861158e-05	8.32548947336
92.0	3.50901689386e-05	7.77724664336
93.0	3.40488410842e-05	7.24705630836
94.0	3.30874007105e-05	6.73146271312
95.0	3.21987787407e-05	6.22723225604
96.0	3.13767865082e-05	5.73128361761
97.0	3.06159879554e-05	5.24062340941
98.0	2.99115917686e-05	4.75228467515
99.0	2.92593588941e-05	4.26326616563
100.0	2.86555218317e-05	3.77046719827
