Frequency	Amplitude	Phase Angle
50.0	5.86846307882e-05	163.056122926
51.0	6.22317901028e-05	161.789333027
52.0	6.62432211326e-05	160.357364643
53.0	7.08044230218e-05	158.725973752
54.0	7.60196812659e-05	156.851459341
55.0	8.20154516159e-05	154.677525755
56.0	8.89427208546e-05	152.131063203
57.0	9.69757305239e-05	149.116618544
58.0	0.000106301135421	145.509590261
59.0	0.000117085008265	141.149077363
60.0	0.000129393317648	135.833764844
61.0	0.000143026733659	129.329893510
62.0	0.000157234820045	121.410556112
63.0	0.000170372428104	111.954471288
64.0	0.000179852904145	101.110590734
65.0	0.000183009967633	89.4371865475
66.0	0.000178770268947	77.8193484274
67.0	0.000168504452237	67.1175825911
68.0	0.000154964019582	57.8388440676
69.0	0.00014064445882	50.0898279109
70.0	0.000127062495056	43.7287051629
71.0	0.000114875644073	38.5238891041
72.0	0.000104232191144	34.2442777894
73.0	9.50427289441e-05	30.6933354970
74.0	8.71323856587e-05	27.7148183666
75.0	8.03125573948e-05	25.1879641718
76.0	7.44099133309e-05	23.0202732468
77.0	6.92753637458e-05	21.1408347718
78.0	6.47845180005e-05	19.4949622217
79.0	6.08350006737e-05	18.0401171724
80.0	5.73429664628e-05	16.7428833888
81.0	5.42397506937e-05	15.5767378154
82.0	5.14689711444e-05	14.5204081518
83.0	4.89841379012e-05	13.5566561496
84.0	4.67467263151e-05	12.6713699586
85.0	4.47246410551e-05	11.8528808863
86.0	4.28909964209e-05	11.0914441680
87.0	4.12231484849e-05	10.3788403617
88.0	3.9701925428e-05	9.70806599283
89.0	3.83110131608e-05	9.07309097653
90.0	3.70364627617e-05	8.46866595037
91.0	3.58662940801e-05	7.89016725697
92.0	3.47901742493e-05	7.33347059783
93.0	3.37991562664e-05	6.79484598636
94.0	3.28854648006e-05	6.27086892563
95.0	3.20423195356e-05	5.75834345263
96.0	3.12637889164e-05	5.25423357628
97.0	3.05446675447e-05	4.75560048272
98.0	2.9880372526e-05	4.25954290162
99.0	2.92668551432e-05	3.76313862300
100.0	2.87005234141e-05	3.26338251113
