	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.00814093681547	70.2142242110
51.0	0.00870569099083	68.7530897556
52.0	0.00933107703894	67.1150553570
53.0	0.0100258512789	65.2682642191
54.0	0.0107998338899	63.1738285414
55.0	0.0116636799319	60.7842602927
56.0	0.0126282614964	58.0417626051
57.0	0.0137033390764	54.8766493240
58.0	0.0148950048869	51.2065185821
59.0	0.0162011579751	46.9374593754
60.0	0.0176041933027	41.9696147869
61.0	0.0190606580636	36.2106925380
62.0	0.020489839362	29.6014803534
63.0	0.0217680025767	22.1543859592
64.0	0.0227404102585	13.9958495965
65.0	0.0232607679377	5.38772248743
66.0	0.023247638922	-3.30242226421
67.0	0.0227217883577	-11.6853097394
68.0	0.0217940801752	-19.4464568091
69.0	0.0206150121785	-26.4014796359
70.0	0.0193242443078	-32.4936404843
71.0	0.0180246713396	-37.7565718495
72.0	0.0167797443875	-42.2720665072
73.0	0.015622083312	-46.1387020845
74.0	0.0145640251308	-49.4536220180
75.0	0.0136060893838	-52.3040657845
76.0	0.012742657451	-54.7646469003
77.0	0.0119654058971	-56.8975089442
78.0	0.0112652298871	-58.7536800509
79.0	0.0106332427181	-60.3747648565
80.0	0.0100612434326	-61.7945798298
81.0	0.00954189221935	-63.0405817499
82.0	0.00906873344675	-64.1350543421
83.0	0.00863614490191	-65.0960665902
84.0	0.00823925622643	-65.9382348294
85.0	0.00787385892989	-66.6733215065
86.0	0.00753631932814	-67.3107025574
87.0	0.00722349950935	-67.8577286431
88.0	0.00693268806873	-68.3200011458
89.0	0.00666154089015	-68.7015798195
90.0	0.0064080314656	-69.0051345975
91.0	0.00617040972809	-69.2320516692
92.0	0.00594716877	-69.3825020149
93.0	0.00573701840948	-69.4554791928
94.0	0.00553886522826	-69.4488128396
95.0	0.00535179848272	-69.3591643754
96.0	0.00517508165135	-69.1820135738
97.0	0.00500814964501	-68.9116471833
98.0	0.00485061159802	-68.5411653302
99.0	0.00470225961203	-68.0625294530
100.0	0.00456308351293	-67.4666283244
