	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.270629187573	80.8443715221
51.0	0.275920939252	79.7100758397
52.0	0.282099362144	78.4092528943
53.0	0.289248436409	76.9107581389
54.0	0.297454155008	75.1764759302
55.0	0.306795664441	73.1597565827
56.0	0.317328720628	70.8037146772
57.0	0.329056397591	68.0396564324
58.0	0.341879708557	64.7862620868
59.0	0.355519177094	60.9508022626
60.0	0.369401044384	56.4347122646
61.0	0.382517191672	51.1471155737
62.0	0.39330935967	45.0303526592
63.0	0.399700077144	38.0985375889
64.0	0.399444991768	30.4799881210
65.0	0.39087229985	22.4386249804
66.0	0.373712142874	14.3443055276
67.0	0.349405875841	6.58882995632
68.0	0.32057096982	-0.510522887865
69.0	0.290016712587	-6.76626974415
70.0	0.259979637018	-12.1182322857
71.0	0.231864182627	-16.5962194808
72.0	0.206349186545	-20.2777706369
73.0	0.183619961109	-23.2567280652
74.0	0.163580228479	-25.6249612405
75.0	0.145999325096	-27.4638351634
76.0	0.130599961149	-28.8414231022
77.0	0.11710483576	-29.8125948007
78.0	0.105258456653	-30.4203044256
79.0	0.0948352956151	-30.6972218622
80.0	0.0856409781138	-30.6673205766
81.0	0.0775102508251	-30.3472834196
82.0	0.0703037065524	-29.7477073346
83.0	0.0639042536478	-28.8741445848
84.0	0.0582137829682	-27.7280421894
85.0	0.0531502084653	-26.3076553167
86.0	0.0486449156209	-24.6090159294
87.0	0.0446405895985	-22.6270396359
88.0	0.0410893622707	-20.3568490387
89.0	0.037951212686	-17.7953701101
90.0	0.0351925535048	-14.9432144424
91.0	0.0327849472091	-11.8067782050
92.0	0.0307039094902	-8.40037652827
93.0	0.0289277831396	-4.74809014003
94.0	0.0274366932293	-0.884888518871
95.0	0.026211626581	3.14343605759
96.0	0.0252337007761	7.28185828959
97.0	0.0244836905432	11.4692561904
98.0	0.0239418554184	15.6427040047
99.0	0.0235880645773	19.7421706599
100.0	0.0234021606957	23.7147234862
