	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.0174469515448	-111.786897326
51.0	0.0187711135088	-113.318293673
52.0	0.0202455248854	-115.028945348
53.0	0.0218926919879	-116.950829841
54.0	0.0237381659224	-119.122963677
55.0	0.0258101678036	-121.592972196
56.0	0.0281383376744	-124.418799149
57.0	0.0307508404083	-127.670287846
58.0	0.0336685725629	-131.430008743
59.0	0.0368946248455	-135.792053713
60.0	0.0403968530243	-140.856474431
61.0	0.0440825788817	-146.715772509
62.0	0.047769505997	-153.429386376
63.0	0.0511683533537	-160.985152465
64.0	0.0539065682331	-169.256894797
65.0	0.0556186250704	-177.983048531
66.0	0.0560818973499	173.203952607
67.0	0.0553135500017	164.692437268
68.0	0.0535516817013	156.796824332
69.0	0.0511407492012	149.701095734
70.0	0.0484107123383	143.461549905
71.0	0.0456112167717	138.044073169
72.0	0.042901098188	133.366344812
73.0	0.0403662050926	129.329207067
74.0	0.0380432280932	125.834877513
75.0	0.035939450248	122.795411679
76.0	0.0340462934487	120.135416649
77.0	0.0323476779429	117.791885667
78.0	0.0308248165514	115.712832545
79.0	0.0294587882015	113.855587228
80.0	0.0282318082267	112.185146119
81.0	0.0271277673242	110.672727004
82.0	0.0261323780267	109.294563431
83.0	0.025233121796	108.030924151
84.0	0.0244191046605	106.865326126
85.0	0.0236808795441	105.783906117
86.0	0.0230102650716	104.774920040
87.0	0.0224001757629	103.828342913
88.0	0.0218444692554	102.935548492
89.0	0.0213378125033	102.089050752
90.0	0.0208755661396	101.282294502
91.0	0.0204536851745	100.509483976
92.0	0.0200686343744	99.7654415025
93.0	0.0197173159731	99.0454895405
94.0	0.0193970077602	98.3453513516
95.0	0.0191053099036	97.6610659352
96.0	0.0188400989846	96.9889142774
97.0	0.0185994874058	96.3253546301
98.0	0.0183817876208	95.6669644359
99.0	0.018185479176	95.0103881115
100.0	0.0180091781501	94.3522096238
