	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.0184251680529	-111.487381111
51.0	0.0198055137975	-113.010390168
52.0	0.0213413348251	-114.712509845
53.0	0.0230558137658	-116.625714582
54.0	0.0249752297935	-118.789017727
55.0	0.0271285448629	-121.250041514
56.0	0.0295460717003	-124.066726528
57.0	0.0322564255927	-127.308912938
58.0	0.0352804569234	-131.059167975
59.0	0.0386202559866	-135.411580382
60.0	0.042241024668	-140.466198593
61.0	0.0460448512803	-146.315521132
62.0	0.0498407206613	-153.018983103
63.0	0.0533269564349	-160.564417830
64.0	0.0561165737933	-168.825646139
65.0	0.0578317226757	-177.541100039
66.0	0.0582448201451	173.656789855
67.0	0.057378234834	165.156355302
68.0	0.0554832785511	157.272018175
69.0	0.0529202329658	150.187763396
70.0	0.0500327183828	143.959892222
71.0	0.0470797939326	138.554293754
72.0	0.0442256143781	133.888649935
73.0	0.0415583460093	129.863805416
74.0	0.039115136874	126.381980062
75.0	0.0369027195381	123.355231399
76.0	0.0349115005205	120.708168222
77.0	0.0331242307374	118.377785231
78.0	0.0315209629507	116.312097140
79.0	0.0300817020303	114.468434419
80.0	0.0287877041314	112.811793361
81.0	0.0276220205588	111.313390987
82.0	0.0265696369379	109.949459203
83.0	0.0256174085205	108.700264319
84.0	0.0247539027572	107.549319576
85.0	0.0239692090612	106.482756806
86.0	0.0232547461636	105.488825408
87.0	0.0226030823231	104.557492119
88.0	0.0220077742066	103.680120176
89.0	0.0214632256566	102.849210681
90.0	0.0209645659791	102.058192608
91.0	0.0205075456794	101.301250961
92.0	0.020088447299	100.573184868
93.0	0.0197040094913	99.8692890417
94.0	0.0193513620766	99.1852535534
95.0	0.0190279700736	98.5170780232
96.0	0.0187315852811	97.8609969353
97.0	0.018460203847	97.2134136739
98.0	0.0182120283325	96.5708414132
99.0	0.0179854331688	95.9298495318
100.0	0.0177789324122	95.2869340568
