	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.0176255325514	-111.764537216
51.0	0.0189619445823	-113.295272933
52.0	0.0204499108291	-115.005250914
53.0	0.0221121249357	-116.926448333
54.0	0.0239743478851	-119.097881391
55.0	0.026065027752	-121.567175224
56.0	0.0284140351963	-124.392273236
57.0	0.0310497401506	-127.643018467
58.0	0.0339931630599	-131.401981062
59.0	0.0372473390835	-135.763252668
60.0	0.0407797308619	-140.826884688
61.0	0.0444967064155	-146.685378440
62.0	0.0482142103579	-153.398172097
63.0	0.0516402774259	-160.953101885
64.0	0.0543990115954	-169.223991589
65.0	0.0561217429476	-177.949276140
66.0	0.0565841185442	173.238610933
67.0	0.0558037931464	164.727998465
68.0	0.0540212969904	156.833305460
69.0	0.0515843613465	149.738513979
70.0	0.0488259716848	143.499922520
71.0	0.0459979947515	138.083417484
72.0	0.0432606298494	133.406678112
73.0	0.0407004213657	129.370546605
74.0	0.0383543178669	125.877240335
75.0	0.0362296062811	122.838814720
76.0	0.0343175809981	120.179876461
77.0	0.0326019776237	117.837418417
78.0	0.0310638083643	115.759453907
79.0	0.0296839571766	113.903312173
80.0	0.0284444597234	112.233988808
81.0	0.0273290462415	110.722700588
82.0	0.0263232881211	109.345679732
83.0	0.0254145439574	108.083193582
84.0	0.0245918132944	106.918757257
85.0	0.0238455568946	105.838505455
86.0	0.0231675137374	104.830691479
87.0	0.0225505292305	103.885287412
88.0	0.021988400988	102.993663448
89.0	0.021475743729	102.148329430
90.0	0.0210078722436	101.342725317
91.0	0.0205807013606	100.571049647
92.0	0.0201906603016	99.8281180880
93.0	0.0198346196761	99.1092453854
94.0	0.0195098289991	98.4101457312
95.0	0.0192138629295	97.7268475857
96.0	0.0189445747007	97.0556197862
97.0	0.0187000552715	96.3929063977
98.0	0.0184785968823	95.7352685178
99.0	0.0182786598483	95.0793316915
100.0	0.018098841506	94.4216581563
