	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.338744479031	78.4661463675
51.0	0.348934759433	77.1568442860
52.0	0.360548038697	75.6700853110
53.0	0.373746586568	73.9740238352
54.0	0.388704554119	72.0297845602
55.0	0.405597314627	69.7898932212
56.0	0.424579791526	67.1965679220
57.0	0.44574590426	64.1801388070
58.0	0.469057250263	60.6582215753
59.0	0.494225513188	56.5369239310
60.0	0.520534920795	51.7164089029
61.0	0.546611199685	46.1044054743
62.0	0.570204018218	39.6417235799
63.0	0.588163265261	32.3407943026
64.0	0.596890144751	24.3280822536
65.0	0.593415918956	15.8654637148
66.0	0.576724797815	7.3205376944
67.0	0.548398412535	-0.91739449664
68.0	0.511987521752	-8.53382307259
69.0	0.471594888548	-15.3443375254
70.0	0.43067009417	-21.2921736929
71.0	0.391519222866	-26.4109385324
72.0	0.355382880684	-30.7824005737
73.0	0.322739949054	-34.5051149972
74.0	0.293609793124	-37.6762055434
75.0	0.267772689648	-40.3828956433
76.0	0.244907072527	-42.6997875481
77.0	0.224666264648	-44.6890196368
78.0	0.206717298354	-46.4016227737
79.0	0.190757991658	-47.8792141453
80.0	0.176522378712	-49.1556351290
81.0	0.163780323526	-50.2583827764
82.0	0.152334527453	-51.2097999602
83.0	0.142016609357	-52.0280382862
84.0	0.132683096736	-52.7278252848
85.0	0.124211709546	-53.3210697941
86.0	0.116498083569	-53.8173371535
87.0	0.109452958172	-54.2242196343
88.0	0.102999804609	-54.5476242275
89.0	0.0970728422305	-54.7919935672
90.0	0.0916153919363	-54.9604743207
91.0	0.0865785136879	-55.0550428235
92.0	0.0819198818893	-55.0765964478
93.0	0.0776028615703	-55.0250184772
94.0	0.0735957519485	-54.8992221665
95.0	0.0698711705389	-54.6971809610
96.0	0.0664055586168	-54.4159523388
97.0	0.0631787886152	-54.0517036349
98.0	0.0601738619886	-53.5997521872
99.0	0.0573766854239	-53.0546359803
100.0	0.0547759162674	-52.4101920499
