	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.00678771679684	-108.852022579
51.0	0.00723860004297	-110.281585831
52.0	0.00773664757709	-111.887203724
53.0	0.00828856160223	-113.700714543
54.0	0.00890181322706	-115.760988825
55.0	0.00958443562539	-118.115499003
56.0	0.0103445012654	-120.822028283
57.0	0.0111890276041	-123.950251461
58.0	0.0121219046922	-127.582562075
59.0	0.0131402695077	-131.812866230
60.0	0.0142287080699	-136.741020120
61.0	0.01535114833	-142.459320065
62.0	0.0164420916791	-149.026988388
63.0	0.0174025905859	-156.431634260
64.0	0.0181105267114	-164.546842399
65.0	0.0184524620674	-173.110796094
66.0	0.0183681749931	178.244336157
67.0	0.0178790861679	169.907162304
68.0	0.01707714008	162.192395442
69.0	0.0160839046951	155.284327271
70.0	0.015010618841	149.239582554
71.0	0.0139382378416	144.024391132
72.0	0.0129159372016	139.556793934
73.0	0.0119683587981	135.738013650
74.0	0.0111041801775	132.470668062
75.0	0.0103228957912	129.667233161
76.0	0.00961932103937	127.252757392
77.0	0.00898628885617	125.164697019
78.0	0.00841614314833	123.351550571
79.0	0.00790150211796	121.771154686
80.0	0.0074356048656	120.389034381
81.0	0.00701243135247	119.176957491
82.0	0.00662670599107	118.111727985
83.0	0.00627384611206	117.174204130
84.0	0.00594988847208	116.348509262
85.0	0.00565141096456	115.621400424
86.0	0.00537545789643	114.981763575
87.0	0.00511947241615	114.420208297
88.0	0.00488123714	113.928740461
89.0	0.00465882291124	113.500495117
90.0	0.00445054487347	113.129516241
91.0	0.00425492502691	112.810571689
92.0	0.00407066020275	112.538995675
93.0	0.00389659460799	112.310551015
94.0	0.00373169607505	112.121306286
95.0	0.00357503527665	111.967523488
96.0	0.00342576724968	111.845552962
97.0	0.0032831146357	111.751733386
98.0	0.00314635209962	111.682296220
99.0	0.00301479141465	111.633274728
100.0	0.00288776679776	111.600325935
