	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.0228802989553	-109.405294016
51.0	0.024440328078	-110.856513598
52.0	0.0261662867577	-112.484628706
53.0	0.0280820134095	-114.321524078
54.0	0.030214194732	-116.406110187
55.0	0.0325916881505	-118.785908849
56.0	0.0352437917643	-121.518750548
57.0	0.0381965364566	-124.674362064
58.0	0.0414668829685	-128.349335081
59.0	0.0450468455925	-132.609871472
60.0	0.0488859232551	-137.569521384
61.0	0.0528624224532	-143.320657354
62.0	0.0567520568919	-149.922560748
63.0	0.060212728856	-157.362918738
64.0	0.0628185428162	-165.515389407
65.0	0.0641692657808	-174.118235388
66.0	0.0640456320226	177.196289781
67.0	0.0625110809798	168.795841676
68.0	0.0598789509684	161.035989142
69.0	0.0565635968078	154.080812007
70.0	0.0529506333978	147.986835180
71.0	0.0493229964387	142.720175817
72.0	0.045854302721	138.198764192
73.0	0.042633057672	134.323712709
74.0	0.0396936817646	130.968764170
75.0	0.0370356637918	128.102661427
76.0	0.0346416148105	125.622639720
77.0	0.0324879794074	123.466020619
78.0	0.0305491916376	121.581168213
79.0	0.0288021868742	119.889112712
80.0	0.0272227410515	118.427146259
81.0	0.0257898048351	117.131610407
82.0	0.0244854488225	115.979178750
83.0	0.0232953505316	114.905836437
84.0	0.0222055919945	113.983317627
85.0	0.0212034702022	113.155240474
86.0	0.0202789088634	112.410410839
87.0	0.0194251265745	111.685342408
88.0	0.0186327752255	111.077966038
89.0	0.0178950178846	110.529483104
90.0	0.0172061266737	110.034038570
91.0	0.0165630991583	109.522570181
92.0	0.0159596051524	109.116119762
93.0	0.0153916066942	108.749301591
94.0	0.0148557688258	108.348316550
95.0	0.0143509499462	108.048139136
96.0	0.0138723404201	107.778316093
97.0	0.0134174818908	107.536336092
98.0	0.0129861563188	107.242727090
99.0	0.0125742667277	107.046697817
100.0	0.0121799212734	106.871738129
