	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.275379154034	80.6633442140
51.0	0.280991609233	79.5147488501
52.0	0.287524415567	78.1986048982
53.0	0.295066323693	76.6836882729
54.0	0.303708645376	74.9317960441
55.0	0.313536244624	72.8961825133
56.0	0.324610621054	70.5198562918
57.0	0.336939842034	67.7340067693
58.0	0.350427688093	64.4571848285
59.0	0.364792646036	60.5965179265
60.0	0.37944999236	56.0532825356
61.0	0.393365941435	50.7364254578
62.0	0.404935622906	44.5880906802
63.0	0.412011122624	37.6221729465
64.0	0.412261090806	29.9667455317
65.0	0.403932794024	21.8854553150
66.0	0.386713184646	13.7478532669
67.0	0.362058443903	5.94539592958
68.0	0.332651059735	-1.20502353608
69.0	0.301386504578	-7.51635519708
70.0	0.270580256246	-12.9289078958
71.0	0.24169423589	-17.4730384336
72.0	0.215442192182	-21.2269021710
73.0	0.192026899314	-24.2850338068
74.0	0.171358164053	-26.7400796548
75.0	0.153204841289	-28.6742749188
76.0	0.137285791722	-30.1566636999
77.0	0.12331841101	-31.2431937982
78.0	0.111041509429	-31.9780082059
79.0	0.100224008597	-32.3950741575
80.0	0.0906663755533	-32.5197613840
81.0	0.0821986746121	-32.3702248562
82.0	0.0746772948404	-31.9585682652
83.0	0.0679813855816	-31.2918161005
84.0	0.0620094778162	-30.3727469902
85.0	0.0566764823033	-29.2006503675
86.0	0.0519111080631	-27.7720755588
87.0	0.0476536781196	-26.0816447285
88.0	0.0438542880613	-24.1230055640
89.0	0.0404712445278	-21.8899952568
90.0	0.0374697168991	-19.3780717743
91.0	0.0348205428953	-16.5860331348
92.0	0.0324991345405	-13.5179785540
93.0	0.0304844451736	-10.1853610515
94.0	0.0287579789695	-6.60885733657
95.0	0.0273028478653	-2.81965731881
96.0	0.0261029135839	1.14027788632
97.0	0.0251420730571	5.21935523752
98.0	0.0244037583465	9.35900524553
99.0	0.0238707041637	13.4975872907
100.0	0.0235249990349	17.5748952438
