Frequency	Amplitude	Phase Angle
50.0	2.11793919514	165.014692095
51.0	2.31809883143	163.818037544
52.0	2.54426898277	162.458635771
53.0	2.80134084103	160.902368788
54.0	3.09533388199	159.105669885
55.0	3.43363412536	157.012386942
56.0	3.82520708202	154.549563320
57.0	4.28066038353	151.621910045
58.0	4.81185719155	148.105001493
59.0	5.43042101540	143.838125523
60.0	6.14380502936	138.620170292
61.0	6.94667944151	132.217595322
62.0	7.80528654018	124.403729384
63.0	8.63712298738	115.057546160
64.0	9.30400410471	104.328273433
65.0	9.65307440642	92.7744826727
66.0	9.60688940222	81.2815888598
67.0	9.21839518673	70.7104521784
68.0	8.62367350796	61.5684138214
69.0	7.95542207648	53.9625905422
70.0	7.29959702266	47.7516153882
71.0	6.69748259349	42.7044084270
72.0	6.16236955663	38.5904249383
73.0	5.69357952847	35.2137434915
74.0	5.28472926882	32.4187984892
75.0	4.92783593624	30.0855789919
76.0	4.61511488470	28.1224191023
77.0	4.33964610443	26.4593359067
78.0	4.0955304779	25.0426781969
79.0	3.87783677626	23.8310657763
80.0	3.68247697531	22.7923817450
81.0	3.50606933172	21.9015651880
82.0	3.34581252084	21.1389936465
83.0	3.19937812038	20.4892966493
84.0	3.06482197610	19.9404830516
85.0	2.94051236767	19.4833003886
86.0	2.82507240127	19.1107656647
87.0	2.71733395739	18.8178270938
88.0	2.61630097598	18.6011269254
89.0	2.52112020984	18.4588460596
90.0	2.43105804253	18.3906158586
91.0	2.34548219131	18.3974901670
92.0	2.26384750172	18.4819717799
93.0	2.18568523788	18.6480923313
94.0	2.11059547897	18.9015463561
95.0	2.03824244371	19.2498816999
96.0	1.96835274740	19.7027495452
97.0	1.90071682744	20.2722155994
98.0	1.83519394416	20.9731305934
99.0	1.77172150941	21.8235475714
100.0	1.71032969655	22.8451367242
