Frequency	Amplitude	Phase Angle
50.0	0.231450733326	-6.44525106756
51.0	0.244983770062	-6.99990210853
52.0	0.259483855107	-7.64699455722
53.0	0.275077695171	-8.40940043340
54.0	0.291909587531	-9.31703764448
55.0	0.310137802226	-10.4093599739
56.0	0.329922798424	-11.7387221048
57.0	0.35139828789	-13.3747720609
58.0	0.374607657104	-15.4097359043
59.0	0.399373449014	-17.9635305645
60.0	0.425046963256	-21.1851503958
61.0	0.450075536402	-25.2410867513
62.0	0.471399978879	-30.2713884467
63.0	0.484031741032	-36.2852908810
64.0	0.481846229277	-42.9908700027
65.0	0.460715660543	-49.6527653017
66.0	0.422503369724	-55.1809068506
67.0	0.375325720146	-58.5117689578
68.0	0.329042262885	-59.0119805069
69.0	0.290853136465	-56.6536553414
70.0	0.26408449763	-51.9908187564
71.0	0.248974480655	-45.9850157756
72.0	0.243885831605	-39.6698953402
73.0	0.246429057249	-33.8100634051
74.0	0.254292529559	-28.7761001797
75.0	0.265648106875	-24.6342907877
76.0	0.27921116781	-21.2949199736
77.0	0.29413898956	-18.6184990560
78.0	0.309899708525	-16.4680192233
79.0	0.326164896021	-14.7273757231
80.0	0.342734509686	-13.3041309836
81.0	0.359488037669	-12.1266009111
82.0	0.376353672145	-11.1396447936
83.0	0.393289083124	-10.3007582988
84.0	0.410269436964	-9.57689894458
85.0	0.427279910881	-8.94204254066
86.0	0.444310987244	-8.37534266956
87.0	0.46135548213	-7.85975126024
88.0	0.478406687341	-7.38097851878
89.0	0.495457230467	-6.92669750542
90.0	0.512498445552	-6.48592188520
91.0	0.529520128028	-6.04850422268
92.0	0.546510650669	-5.60471497026
93.0	0.563457437184	-5.14487271028
94.0	0.580347903962	-4.65900237759
95.0	0.597170984937	-4.13650377291
96.0	0.613919494386	-3.56581647000
97.0	0.630593637704	-2.93407163503
98.0	0.647206173247	-2.22672639416
99.0	0.663789884224	-1.42718525799
100.0	0.680408341481	-0.516426472686
