	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.00130801661017	-90.6290195760
52.0	0.00134012232342	-90.6673243210
53.0	0.00137311699248	-90.7108578671
54.0	0.00140714666525	-90.7608550788
55.0	0.00144239329179	-90.8189386804
56.0	0.00147908654984	-90.8872748004
57.0	0.00151752064855	-90.9688062041
58.0	0.00155807866232	-91.0676107239
59.0	0.00160126863286	-91.1894676719
60.0	0.00164777849478	-91.3427816601
61.0	0.00169856206352	-91.5401450696
62.0	0.00175497803736	-91.8010937633
63.0	0.0018190225299	-92.1572113388
64.0	0.00189373250697	-92.6621448787
65.0	0.00198390897116	-93.4126526641
66.0	0.00209742965767	-94.5965926217
67.0	0.00224745047329	-96.6132161318
68.0	0.00245396120741	-100.405419938
69.0	0.00272238852726	-108.395710822
70.0	0.00282699728057	-125.563144567
71.0	0.00205087789001	-145.726715346
72.0	0.00122347276092	-138.775470533
73.0	0.0010723299119	-117.050695458
74.0	0.00116799428319	-104.534281141
75.0	0.00128634028636	-98.7977671583
76.0	0.00138932411125	-95.9292551388
77.0	0.00147604593296	-94.3320036126
78.0	0.00155025852093	-93.3631269994
79.0	0.00161531426368	-92.7360240457
80.0	0.00167366527277	-92.3096164576
81.0	0.00172704586706	-92.0085022641
82.0	0.00177668906941	-91.7895959057
83.0	0.00182348643413	-91.6268983741
84.0	0.00186809588717	-91.5040010024
85.0	0.00191101333513	-91.4101548348
86.0	0.00195262055197	-91.3380966247
87.0	0.00199321767218	-91.2827906848
88.0	0.00203304567182	-91.2406719586
89.0	0.00207230223835	-91.2091753213
90.0	0.00211115321022	-91.1864344977
91.0	0.00214974103164	-91.1710849245
92.0	0.00218819111864	-91.1621323341
93.0	0.00222661685787	-91.1588641184
94.0	0.00226512361385	-91.1607894487
95.0	0.00230381210742	-91.1675994234
96.0	0.00234278140297	-91.1791417589
97.0	0.00238213168728	-91.1954067403
98.0	0.00242196703447	-91.2165225133
99.0	0.00246239826337	-91.2427589915
100.0	0.00250354614766	-91.2744633677
