	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.0029961148614	-93.1600551277
52.0	0.00317774197583	-93.3725551010
53.0	0.00337839784202	-93.6093143019
54.0	0.00360147349032	-93.8748092355
55.0	0.00385121507316	-94.1746665952
56.0	0.00413301098508	-94.5160543650
57.0	0.00445380223975	-94.9082432254
58.0	0.00482268228335	-95.3634307339
59.0	0.00525179575164	-95.8979831172
60.0	0.0057577237946	-96.5343625281
61.0	0.00636368947067	-97.3042216059
62.0	0.0071032010001	-98.2535738574
63.0	0.00802633306533	-99.4518445788
64.0	0.00921110177965	-101.008619132
65.0	0.0107852499605	-103.106769414
66.0	0.0129705713896	-106.073458071
67.0	0.0161779624936	-110.547585376
68.0	0.0212076322826	-117.917426552
69.0	0.0294664295789	-131.516947962
70.0	0.0405086141635	-158.406288648
71.0	0.0406814693204	162.616269608
72.0	0.0295067399414	135.123190711
73.0	0.0210355268139	121.208678944
74.0	0.0158876363107	113.717642402
75.0	0.0126146917822	109.207426274
76.0	0.0103887640878	106.247922539
77.0	0.00878619936968	104.184113889
78.0	0.00757917156235	102.682302074
79.0	0.00663686544992	101.557103128
80.0	0.00587957556564	100.698383526
81.0	0.00525622842949	100.037314346
82.0	0.00473268220685	99.5292958228
83.0	0.00428528249009	99.1448020370
84.0	0.00389713238206	98.8642271748
85.0	0.0035558385671	98.6748917412
86.0	0.00325209744484	98.5692937490
87.0	0.00297877883457	98.5441348277
88.0	0.00273031501234	98.5998815444
89.0	0.00250228303518	98.7407563834
90.0	0.00229111301832	98.9751454168
91.0	0.00209388081872	99.3164960052
92.0	0.00190815902589	99.7848856790
93.0	0.00173190997316	100.409611309
94.0	0.00156341132438	101.233444429
95.0	0.00140121039152	102.319763560
96.0	0.00124411002013	103.764912736
97.0	0.00109119981373	105.720548310
98.0	0.000941969782511	108.436091157
99.0	0.000796601136045	112.343607309
100.0	0.000656684352939	118.233894288
