	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.00125444599825	-94.7235064791
52.0	0.00135946623988	-94.9610361410
53.0	0.00147716092678	-95.2233570982
54.0	0.0016098176347	-95.5150318701
55.0	0.00176030361104	-95.8417793886
56.0	0.00193226090068	-96.2108669568
57.0	0.00213038549633	-96.6316724608
58.0	0.00236083566543	-97.1165095056
59.0	0.00263184436349	-97.6818703846
60.0	0.00295466425172	-98.3503545423
61.0	0.00334507411402	-99.1537647251
62.0	0.00382587149356	-100.138278924
63.0	0.00443117883351	-101.373503405
64.0	0.00521426246645	-102.969223217
65.0	0.00626256213549	-105.108531258
66.0	0.00772843722951	-108.118835755
67.0	0.00989571811301	-112.639310635
68.0	0.0133228731866	-120.058537108
69.0	0.0190203794858	-133.710824994
70.0	0.0268808264798	-160.656700262
71.0	0.0277669746053	160.305117973
72.0	0.0207271856454	132.746597212
73.0	0.0152170183617	118.761376193
74.0	0.0118436119604	111.193715791
75.0	0.00969764565868	106.600217573
76.0	0.00824255609342	103.549914929
77.0	0.00720082117142	101.386794597
78.0	0.00642237002747	99.7759970247
79.0	0.00582074660972	98.5307768495
80.0	0.00534316478924	97.5393950668
81.0	0.00495576132469	96.7311176720
82.0	0.00463589092021	96.0590690684
83.0	0.0043678713794	95.4909845472
84.0	0.00414051608021	95.0039361770
85.0	0.0039456408055	94.5811796423
86.0	0.00377712611941	94.2101918819
87.0	0.00363030941133	93.8814066100
88.0	0.00350157938956	93.5873744304
89.0	0.00338809885126	93.3221895489
90.0	0.00328761099273	93.0810885916
91.0	0.00319830144859	92.8601632163
92.0	0.00311869836331	92.6561493769
93.0	0.00304759893441	92.4662689814
94.0	0.00298401480404	92.2881076086
95.0	0.00292713100082	92.1195170042
96.0	0.00287627496515	91.9585341342
97.0	0.00283089305012	91.8033106791
98.0	0.00279053290886	91.6520478317
99.0	0.00275483042694	91.5029319759
100.0	0.00272350049917	91.3539895610
