	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.00108836501893	-95.1788981402
52.0	0.00118671438677	-95.4103881460
53.0	0.00129722518225	-95.6666766938
54.0	0.00142209568903	-95.9523439118
55.0	0.00156408156713	-96.2731251563
56.0	0.00172668356134	-96.6363029863
57.0	0.00191441604229	-97.0512695241
58.0	0.00213319988203	-97.5303516829
59.0	0.00239095176004	-98.0900542128
60.0	0.00269849370361	-98.7529882829
61.0	0.00307100321896	-99.5509676742
62.0	0.00353041338515	-100.530180894
63.0	0.00410956042371	-101.760244219
64.0	0.00485971774436	-103.350952329
65.0	0.00586508577507	-105.485407503
66.0	0.00727245839934	-108.491027079
67.0	0.00935552612097	-113.006994052
68.0	0.0126536343801	-120.421898667
69.0	0.0181467680044	-134.070059898
70.0	0.0257604117921	-161.012012993
71.0	0.0267262065614	159.953513277
72.0	0.0200362918326	132.398476431
73.0	0.0147722183661	118.416504615
74.0	0.0115454695489	110.851847574
75.0	0.0094924523696	106.261094777
76.0	0.00810090300225	103.213266725
77.0	0.00710540803118	101.052336055
78.0	0.00636231631757	99.4434278865
79.0	0.00578882550972	98.1997799454
80.0	0.00533436276322	97.2096345989
81.0	0.00496647771662	96.4022372408
82.0	0.00466346763924	95.7306892818
83.0	0.00441030307558	95.1627004141
84.0	0.00419626431182	94.6753140111
85.0	0.00401351075254	94.2517535733
86.0	0.00385618252658	93.8794597339
87.0	0.00371981784177	93.5488252535
88.0	0.00360096441763	93.2523543273
89.0	0.00349691388453	92.9840884420
90.0	0.00340551626288	92.7392041641
91.0	0.00332504793376	92.5137245385
92.0	0.00325411611175	92.3043068565
93.0	0.00319158879279	92.1080825634
94.0	0.00313654279492	91.9225328498
95.0	0.00308822495661	91.7453885611
96.0	0.00304602308112	91.5745460962
97.0	0.00300944423837	91.4079930368
98.0	0.00297809888642	91.2437381656
99.0	0.00295168962948	91.0797412253
100.0	0.00293000396543	90.9137607530
