	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.00307477153578	-93.0835800188
52.0	0.00325771038875	-93.2932071906
53.0	0.0034596223927	-93.5269627206
54.0	0.00368388613455	-93.7893126636
55.0	0.00393473195165	-94.0858721227
56.0	0.00421752785163	-94.4237962674
57.0	0.00453918816472	-94.8123415453
58.0	0.00490877082647	-95.2636896407
59.0	0.00533837221232	-95.7941890913
60.0	0.00584450637138	-96.4262822142
61.0	0.00645030045985	-97.1915994342
62.0	0.00718912110647	-98.1361291980
63.0	0.00811082553581	-99.3292685414
64.0	0.0092930797096	-100.880570779
65.0	0.0108630283513	-102.972871412
66.0	0.0130413658991	-105.933291620
67.0	0.0162367750351	-110.400684204
68.0	0.0212445065033	-117.763269778
69.0	0.0294594482219	-131.354951834
70.0	0.0404155524325	-158.235796551
71.0	0.0405004809714	162.795998919
72.0	0.0293090777365	135.312997516
73.0	0.0208450422992	121.409519767
74.0	0.0157044902091	113.930610820
75.0	0.0124364967991	109.433778707
76.0	0.010213583339	106.489109695
77.0	0.00861266421645	104.441819850
78.0	0.00740631461168	102.958493227
79.0	0.00646398384103	101.854089732
80.0	0.00570614164533	101.018897956
81.0	0.00508183301893	100.384611640
82.0	0.00455699822097	99.9072840473
83.0	0.00410804110887	99.5582132678
84.0	0.003718107081	99.3188447430
85.0	0.00337483434573	99.1778560259
86.0	0.00306894353544	99.1295202820
87.0	0.00279332401368	99.1728949741
88.0	0.00254242500861	99.3116243034
89.0	0.0023118399545	99.5542948704
90.0	0.00209801706834	99.9154097117
91.0	0.0018980551145	100.417189846
92.0	0.00170955914514	101.092631973
93.0	0.00153054145774	101.990638209
94.0	0.00135936138448	103.184784453
95.0	0.00119470667197	104.788839485
96.0	0.00103563423439	106.985507602
97.0	0.000881720525592	110.082512817
98.0	0.000733454673285	114.627828077
99.0	0.000593237688178	121.652746633
100.0	0.000467973941366	133.133301306
