	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.000408920022869	-89.5459315883
52.0	0.000412464907598	-89.4433561115
53.0	0.000415255767124	-89.3185190338
54.0	0.000417153746848	-89.1650385347
55.0	0.000417985850826	-88.9740812594
56.0	0.00041753413979	-88.7331396553
57.0	0.000415520768984	-88.4240339153
58.0	0.00041158705334	-88.0195212165
59.0	0.000405264052363	-87.4772825999
60.0	0.000395931536207	-86.7286908361
61.0	0.000382763050631	-85.6564887229
62.0	0.000364662525641	-84.0469945182
63.0	0.000340236474293	-81.4781845019
64.0	0.000308024449077	-77.0293603007
65.0	0.00026809103832	-68.4608841777
66.0	0.000230585832659	-50.2544471998
67.0	0.000248239187681	-17.3624883767
68.0	0.000424967462137	9.2081016536
69.0	0.000855535815774	13.4166976405
70.0	0.00161641063545	-4.31995783061
71.0	0.00210845597326	-38.0078498326
72.0	0.00190472109311	-62.1255474910
73.0	0.00164063735261	-73.7280880443
74.0	0.00146392409506	-79.5538510624
75.0	0.00135003898976	-82.8207890185
76.0	0.0012744295279	-84.8283095899
77.0	0.00122268834474	-86.1507990959
78.0	0.0011865530113	-87.0699052859
79.0	0.0011610982939	-87.7362520289
80.0	0.00114324993443	-88.2362172257
81.0	0.00113100569734	-88.6222138813
82.0	0.00112301238698	-88.9275552201
83.0	0.00111832604856	-89.1742509478
84.0	0.00111627021892	-89.3773288518
85.0	0.00111634891758	-89.5473451905
86.0	0.00111819139728	-89.6919026048
87.0	0.00112151603291	-89.8166003955
88.0	0.00112610607511	-89.9256478793
89.0	0.00113179302189	-90.0222712386
90.0	0.00113844496841	-90.1089901901
91.0	0.00114595835303	-90.1878105891
92.0	0.00115425198767	-90.2603616231
93.0	0.00116326275418	-90.3279959057
94.0	0.0011729424766	-90.3918644653
95.0	0.00118325567015	-90.4529747379
96.0	0.00119417797683	-90.5122372177
97.0	0.00120569513879	-90.5705049151
98.0	0.00121780243294	-90.6286088476
99.0	0.00123050452008	-90.6873923146
100.0	0.00124381569838	-90.7476699358
