	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.000160079074556	85.9811841522
52.0	0.000172079125901	85.7284082610
53.0	0.000185506518	85.4494786671
54.0	0.000200622670651	85.1398111269
55.0	0.000217755512319	84.7936631681
56.0	0.000237321884744	84.4037420752
57.0	0.000259859597672	83.9606425393
58.0	0.000286074313828	83.4520213896
59.0	0.000316909869482	82.8613545053
60.0	0.000353656783925	82.1660082215
61.0	0.00039812521835	81.3341430534
62.0	0.00045293114837	80.3195415396
63.0	0.000521990695152	79.0525550669
64.0	0.000611417597619	77.4233532118
65.0	0.000731247993567	75.2487944013
66.0	0.00089896786046	72.2014182431
67.0	0.00114714465993	67.6419948123
68.0	0.00153982762377	60.1818829810
69.0	0.00219274530741	46.4867085316
70.0	0.00309246310618	19.4958764489
71.0	0.00318924764624	-19.5897106176
72.0	0.00237798766873	-47.1975567340
73.0	0.00174472637174	-61.2344129186
74.0	0.0013578026697	-68.8561106772
75.0	0.0011122624538	-73.5061480334
76.0	0.000946308777051	-76.6155989845
77.0	0.00082800415675	-78.8405929668
78.0	0.000740087748102	-80.5161152248
79.0	0.000672621113951	-81.8290474755
80.0	0.000619540640391	-82.8912767952
81.0	0.000576960338664	-83.7736981887
82.0	0.000542285369651	-84.5233628829
83.0	0.000513722629104	-85.1727273017
84.0	0.000489997017736	-85.7449292093
85.0	0.000470179823547	-86.2569430322
86.0	0.000453581033437	-86.7215447494
87.0	0.000439679587724	-87.1485792515
88.0	0.000428076948558	-87.5458035888
89.0	0.000418465459333	-87.9194641276
90.0	0.000410606348493	-88.2747022165
91.0	0.000404314197142	-88.6158468038
92.0	0.000399445842759	-88.9466312980
93.0	0.000395892405477	-89.2703590890
94.0	0.000393573571878	-89.5900342518
95.0	0.000392433568546	-89.9084690663
96.0	0.000392438431171	-90.2283767871
97.0	0.000393574340227	-90.5524563281
98.0	0.000395846862593	-90.8834743939
99.0	0.000399281043474	-91.2243502393
100.0	0.000403922338155	-91.5781710223
