	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.000177782553948	85.7316399152
52.0	0.000191772587795	85.4774630110
53.0	0.000207452636659	85.1974268292
54.0	0.000225131943968	84.8869601703
55.0	0.000245198406871	84.5403338124
56.0	0.000268145076967	84.1502685136
57.0	0.000294608072349	83.7073726426
58.0	0.000325422036286	83.1993168693
59.0	0.000361703323845	82.6095911092
60.0	0.000404978374286	81.9155758890
61.0	0.000457388354531	81.0854460187
62.0	0.000522027810534	80.0729984562
63.0	0.000603529744737	78.8085991375
64.0	0.000709128099132	77.1824322311
65.0	0.000850700323566	75.0113707624
66.0	0.00104894676308	71.9679690543
67.0	0.00134244024026	67.4130119365
68.0	0.00180710912215	59.9578728594
69.0	0.0025804879653	46.2681923586
70.0	0.00364907921359	19.2833899599
71.0	0.0037730600635	-19.7956172225
72.0	0.00282033842292	-47.3963187225
73.0	0.00207425613514	-61.4254514291
74.0	0.00161796925477	-69.0388325940
75.0	0.00132828841229	-73.6799463052
76.0	0.00113245319247	-76.7798528106
77.0	0.000992820682242	-78.9946680300
78.0	0.000889035041509	-80.6593639036
79.0	0.000809371353456	-81.9608091506
80.0	0.000746673874467	-83.0108781391
81.0	0.000696355406399	-83.8804535161
82.0	0.000655351955864	-84.6165745133
83.0	0.000621545456304	-85.2516859505
84.0	0.000593429031506	-85.8089144243
85.0	0.000569904484776	-86.3052236944
86.0	0.000550155198347	-86.7533795822
87.0	0.000533563801423	-87.1632174190
88.0	0.000519657341777	-87.5424853523
89.0	0.000508069904024	-87.8974215729
90.0	0.000498516610828	-88.2331600753
91.0	0.000490775242499	-88.5540234070
92.0	0.000484673086078	-88.8637396534
93.0	0.000480077461911	-89.1656081365
94.0	0.000476888901201	-89.4626303335
95.0	0.000475036302509	-89.7576176522
96.0	0.00047447360382	-90.0532845321
97.0	0.000475177683344	-90.3523335286
98.0	0.000477147307285	-90.6575379494
99.0	0.000480403032911	-90.9718272431
100.0	0.000484988064693	-91.2983033710
