	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.00069340205698	-97.3316404938
52.0	0.000777686944329	-97.4612472061
53.0	0.000873187788543	-97.6230055451
54.0	0.000981938556667	-97.8207859123
55.0	0.00110648968132	-98.0597037616
56.0	0.0012500821574	-98.3464977158
57.0	0.00141689669778	-98.6900806097
58.0	0.00161241837829	-99.1023552291
59.0	0.00184398381024	-99.5994497123
60.0	0.00212162605451	-100.203639671
61.0	0.00245942247917	-100.946438958
62.0	0.00287772713213	-101.873767191
63.0	0.00340703178611	-103.054999084
64.0	0.00409498748996	-104.599711617
65.0	0.0050199295733	-106.690810645
66.0	0.00631863232901	-109.655535795
67.0	0.00824670136813	-114.132909152
68.0	0.0113100092391	-121.511374918
69.0	0.0164384507561	-135.125119537
70.0	0.0236384325247	-162.034557844
71.0	0.0248318535452	158.961690894
72.0	0.0188411498331	131.435683748
73.0	0.0140532347975	117.481139292
74.0	0.0111074515559	109.942389305
75.0	0.00923196415259	105.376097724
76.0	0.00796179505576	102.351352334
77.0	0.0070548122415	100.212186401
78.0	0.00637962470554	98.6237794422
79.0	0.00586037663011	97.3994176971
80.0	0.00545068927769	96.4273864222
81.0	0.00512078268795	95.6369685027
82.0	0.00485073147893	94.9812976512
83.0	0.0046267343919	94.4281106758
84.0	0.00443894822901	93.9544730720
85.0	0.00428017594197	93.5436253244
86.0	0.00414504227859	93.1830199781
87.0	0.0040294590723	92.8630563937
88.0	0.00393026855485	92.5762399422
89.0	0.00384499959894	92.3166075436
90.0	0.00377169757059	92.0793251263
91.0	0.00370880333282	91.8603985468
92.0	0.00365506593584	91.6564608150
93.0	0.00360947876671	91.4646112850
94.0	0.00357123250757	91.2822904027
95.0	0.00353968031161	91.1071785697
96.0	0.00351431216336	90.9371108063
97.0	0.00349473626527	90.7700008283
98.0	0.0034806660623	90.6037692434
99.0	0.0034719119782	90.4362710539
100.0	0.00346837735849	90.2651413150
