	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.000152261787632	85.8330883424
52.0	0.000164003585007	85.5792283059
53.0	0.000177155525653	85.2993633491
54.0	0.000191975847625	84.9889154975
55.0	0.000208788489022	84.6421486344
56.0	0.000228005222738	84.2517764438
57.0	0.000250157326383	83.8084001252
58.0	0.000275941906553	83.2996830536
59.0	0.000306291380401	82.7091077071
60.0	0.000342480697577	82.0140470482
61.0	0.000386298263676	81.1826682602
62.0	0.000440328766043	80.1687605257
63.0	0.00050844178342	78.9026819017
64.0	0.00059667900989	77.2746086276
65.0	0.000714959697814	75.1014057432
66.0	0.000880569649524	72.0556194457
67.0	0.00112571372286	67.4980263777
68.0	0.00151376539824	60.0399918964
69.0	0.00215941808188	46.3471481181
70.0	0.0030506995339	19.3589064820
71.0	0.00315146660821	-19.7238242407
72.0	0.00235367077668	-47.3285418970
73.0	0.0017296414539	-61.3619915715
74.0	0.0013481491752	-68.9799987597
75.0	0.00110601212745	-73.6260556603
76.0	0.000942354884269	-76.7312306011
77.0	0.00082569513997	-78.9516474550
78.0	0.000739012032467	-80.6222859298
79.0	0.000672503071719	-81.9300223752
80.0	0.000620186584317	-82.9867385411
81.0	0.000578228565896	-83.8633241911
82.0	0.000544068563451	-84.6068253418
83.0	0.000515937004547	-85.2496932279
84.0	0.000492575334492	-85.8150603635
85.0	0.000473066724689	-86.3198958884
86.0	0.000456729830586	-86.7769703594
87.0	0.000443049974302	-87.1961230548
88.0	0.000431633327958	-87.5851051497
89.0	0.000422175685434	-87.9501567846
90.0	0.000414440748639	-88.2964126195
91.0	0.000408244789815	-88.6281943490
92.0	0.000403445685768	-88.9492274013
93.0	0.000399935035578	-89.2628063035
94.0	0.000397632497616	-89.5719252010
95.0	0.000396481790777	-89.8793851374
96.0	0.000396447971172	-90.1878865796
97.0	0.000397515749631	-90.5001137889
98.0	0.000399688699945	-90.8188165992
99.0	0.000402989287782	-91.1468947591
100.0	0.000407459719017	-91.4874128645
