	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.000176280683428	85.7500057284
52.0	0.000190112871142	85.4953365891
53.0	0.000205615836333	85.2147555957
54.0	0.000223095479063	84.9036904100
55.0	0.000242935515163	84.5564106375
56.0	0.00026562369668	84.1656358905
57.0	0.000291789320522	83.7219733756
58.0	0.000322258101916	83.2130926330
59.0	0.000358134475651	82.6224824321
60.0	0.000400928609845	81.9275221548
61.0	0.000452758881229	81.0963854599
62.0	0.000516686937131	80.0828681724
63.0	0.000597296576628	78.8173350935
64.0	0.000701744981618	77.1899691979
65.0	0.000841783663265	75.0176424384
66.0	0.00103789362929	71.9729079613
67.0	0.00132823928972	67.4165494298
68.0	0.0017879459505	59.9599391494
69.0	0.00255309752655	46.2687164662
70.0	0.00361036869884	19.2822997390
71.0	0.00373312078922	-19.7983950757
72.0	0.00279059745133	-47.4008587700
73.0	0.00205250302961	-61.4318294487
74.0	0.00160112476193	-69.0471256332
75.0	0.00131458608653	-73.6902326589
76.0	0.00112090064263	-76.7922120727
77.0	0.00098282586309	-79.0091811064
78.0	0.000880222476599	-80.6761130874
79.0	0.000801490442437	-81.9798781162
80.0	0.000739550383738	-83.0323520143
81.0	0.00068986422102	-83.9044189305
82.0	0.000649400938273	-84.6431195927
83.0	0.000616065447677	-85.2809004216
84.0	0.000588367410818	-85.8408896628
85.0	0.000565220880514	-86.3400527350
86.0	0.000545818565707	-86.7911572480
87.0	0.000529550372825	-87.2040403191
88.0	0.000515949174863	-87.5864519672
89.0	0.000504653835071	-87.9446323054
90.0	0.000495383499965	-88.2837173136
91.0	0.000487919426242	-88.6080315522
92.0	0.00048209199266	-88.9213051698
93.0	0.000477771345776	-89.2268395691
94.0	0.000474860679584	-89.5276383169
95.0	0.000473291474227	-89.8265148782
96.0	0.000473020245924	-90.1261856987
97.0	0.000474026516401	-90.4293552302
98.0	0.000476311834594	-90.7387985109
99.0	0.000479899754856	-91.0574464763
100.0	0.000484836781161	-91.3884021427
