	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
51.0	0.000460339047022	-89.8522242431
52.0	0.000466350434334	-89.7921357637
53.0	0.000471828861421	-89.7188934254
54.0	0.000476673472412	-89.6289028931
55.0	0.000480758297295	-89.5172648277
56.0	0.000483924157207	-89.3771645884
57.0	0.000485967337972	-89.1989021774
58.0	0.000486623461632	-88.9682988345
59.0	0.000485544214596	-88.6639788225
60.0	0.000482263334238	-88.2525236920
61.0	0.000476146656129	-87.6793753317
62.0	0.000466319838672	-86.8506762089
63.0	0.000451571347696	-85.5942524167
64.0	0.000430260620133	-83.5680914874
65.0	0.000400438453513	-80.0229746415
66.0	0.000361345930441	-73.1302549623
67.0	0.000322849088558	-58.2834892818
68.0	0.000349299386155	-30.1223786835
69.0	0.000607424077218	-7.98537608079
70.0	0.00121045933797	-15.3599814454
71.0	0.00168396901055	-44.4052120844
72.0	0.0015972920036	-66.2389307073
73.0	0.00142577016471	-76.5828401727
74.0	0.00130650688279	-81.6494145916
75.0	0.00122974312531	-84.4256962637
76.0	0.00117973740455	-86.0987571230
77.0	0.00114667348223	-87.1834994364
78.0	0.00112478801922	-87.9278322473
79.0	0.00111060411606	-88.4621392459
80.0	0.00110193669447	-88.8600803721
81.0	0.00109735696304	-89.1657615662
82.0	0.00109589726515	-89.4068894694
83.0	0.00109688218714	-89.6015826730
84.0	0.00109982810443	-89.7621030268
85.0	0.00110438125856	-89.8969998658
86.0	0.00111027833515	-90.0123938652
87.0	0.00111732064962	-90.1127737086
88.0	0.00112535681384	-90.2015063073
89.0	0.00113427085561	-90.2811729926
90.0	0.00114397394174	-90.3537969654
91.0	0.00115439852156	-90.4210011419
92.0	0.00116549416882	-90.4841205694
93.0	0.00117722463289	-90.5442847825
94.0	0.0011895657695	-90.6024801634
95.0	0.00120250414969	-90.6595991115
96.0	0.00121603621084	-90.7164808438
97.0	0.00123016786483	-90.7739474154
98.0	0.00124491452146	-90.8328379052
99.0	0.00126030151517	-90.8940434002
100.0	0.00127636495733	-90.9584686520
