Frequency	Amplitude	Phase Angle [deg]
50.0	6.67396671501e-07	-15.7316620847
51.0	6.91306130191e-07	-16.9809081333
52.0	7.17635112895e-07	-18.3935517695
53.0	7.46668601351e-07	-20.0002658637
54.0	7.78701000258e-07	-21.8386227236
55.0	8.14011201927e-07	-23.9546452574
56.0	8.52814927542e-07	-26.4044945853
57.0	8.95178997626e-07	-29.2560259510
58.0	9.40874976873e-07	-32.5895861250
59.0	9.89143922506e-07	-36.4967734535
60.0	1.03835046348e-06	-41.0748346312
61.0	1.08554835072e-06	-46.4131070008
62.0	1.12610268692e-06	-52.5674478921
63.0	1.15373308552e-06	-59.5216283515
64.0	1.16151481348e-06	-67.1448416273
65.0	1.14407499048e-06	-75.1702306714
66.0	1.10014081563e-06	-83.2244643369
67.0	1.03360713998e-06	-90.9116219845
68.0	9.52068899469e-07	-97.9095245147
69.0	8.63916472287e-07	-104.024846353
70.0	7.75994812645e-07	-109.190427715
71.0	6.92741241113e-07	-113.427718323
72.0	6.16435542419e-07	-116.804233898
73.0	5.47857873254e-07	-119.401788468
74.0	4.86911036246e-07	-121.297822490
75.0	4.33062393749e-07	-122.556425059
76.0	3.85613247595e-07	-123.225070893
77.0	3.43846321522e-07	-123.334253570
78.0	3.0709857025e-07	-122.898439704
79.0	2.74792124121e-07	-121.917672926
80.0	2.46443322653e-07	-120.379758187
81.0	2.21660961693e-07	-118.263392282
82.0	2.00139347471e-07	-115.542939895
83.0	1.81648386867e-07	-112.195754992
84.0	1.66020883192e-07	-108.212796076
85.0	1.53136135976e-07	-103.612376507
86.0	1.42898998636e-07	-98.4548403226
87.0	1.35215133567e-07	-92.8530697826
88.0	1.29966211503e-07	-86.9718756952
89.0	1.26991639972e-07	-81.0115477167
90.0	1.26083309888e-07	-75.1781604616
91.0	1.26995324356e-07	-69.6512533915
92.0	1.29464231556e-07	-64.5612280227
93.0	1.3323158649e-07	-59.9825524037
94.0	1.38061833382e-07	-55.9404398650
95.0	1.43752497785e-07	-52.4242794481
96.0	1.5013726716e-07	-49.4016812485
97.0	1.57084207096e-07	-46.8297970682
98.0	1.64491426686e-07	-44.6630600952
99.0	1.72281864231e-07	-42.8578169982
100.0	1.80398141438e-07	-41.3746950514
