Frequency	Amplitude	Phase Angle [deg]
50.0	1.06509034841e-06	150.696492179
51.0	1.14919856088e-06	149.146710171
52.0	1.24332871549e-06	147.419259216
53.0	1.34900272278e-06	145.482036051
54.0	1.46795962114e-06	143.295906701
55.0	1.6021378059e-06	140.813136148
56.0	1.75360240993e-06	137.975678468
57.0	1.92436807377e-06	134.713595230
58.0	2.11603475322e-06	130.944227571
59.0	2.32911376161e-06	126.573401429
60.0	2.56189718745e-06	121.500989037
61.0	2.80879212338e-06	115.634418087
62.0	3.05836170652e-06	108.914184964
63.0	3.29205861823e-06	101.352392853
64.0	3.48557251139e-06	93.0751621605
65.0	3.61454255078e-06	84.3440064657
66.0	3.66342307717e-06	75.5261408639
67.0	3.63207120146e-06	67.0104589175
68.0	3.53490937375e-06	59.1110358693
69.0	3.39371576213e-06	52.0118174669
70.0	3.22976607083e-06	45.7690691541
71.0	3.05941083458e-06	40.3486472610
72.0	2.89323642571e-06	35.6682041631
73.0	2.73711651347e-06	31.6285574049
74.0	2.59370656899e-06	28.1319027241
75.0	2.46370799372e-06	25.0902760242
76.0	2.34674677004e-06	22.4282669254
77.0	2.24192217301e-06	20.0828535109
78.0	2.14812568712e-06	18.0020361739
79.0	2.06421515668e-06	16.1431334105
80.0	1.98910311749e-06	14.4711319741
81.0	1.92179640978e-06	12.9572416131
82.0	1.86140918245e-06	11.5776894218
83.0	1.80716211584e-06	10.3127393482
84.0	1.75837503545e-06	9.14590485473
85.0	1.71445686421e-06	8.06332075123
86.0	1.6748949863e-06	7.05324224886
87.0	1.63924506148e-06	6.10564504292
88.0	1.60712176014e-06	5.21190473947
89.0	1.57819055504e-06	4.36453852430
90.0	1.55216059262e-06	3.55699558495
91.0	1.52877854086e-06	2.78348576073
92.0	1.50782330151e-06	2.03883818073
93.0	1.48910148891e-06	1.31838337863
94.0	1.47244352358e-06	0.617853899712
95.0	1.45770026625e-06	-0.0667006694547
96.0	1.44474006438e-06	-0.738987325486
97.0	1.43344613534e-06	-1.40253440014
98.0	1.42371420585e-06	-2.06074930425
99.0	1.4154502996e-06	-2.71697065355
100.0	1.40856863624e-06	-3.37451272622
