Frequency	Amplitude	Phase Angle [deg]
50.0	1.72776726748e-05	-18.7556726349
51.0	1.80572598579e-05	-20.1684031919
52.0	1.89206233113e-05	-21.7555302306
53.0	1.98787491025e-05	-23.5487433503
54.0	2.09435383348e-05	-25.5867497201
55.0	2.21272285151e-05	-27.9168419446
56.0	2.34411595991e-05	-30.5966054444
57.0	2.48934001956e-05	-33.6954969776
58.0	2.64844903761e-05	-37.2956693120
59.0	2.82003052264e-05	-41.4907626863
60.0	3.00010965088e-05	-46.3803393044
61.0	3.18069103276e-05	-52.0563697804
62.0	3.34832028195e-05	-58.5777154640
63.0	3.48375026981e-05	-65.9315846475
64.0	3.56446818056e-05	-73.9911163920
65.0	3.57116024706e-05	-82.4939979914
66.0	3.49596079093e-05	-91.0721489962
67.0	3.34686985862e-05	-99.3357358738
68.0	3.14443183228e-05	-106.969659316
69.0	2.91330282462e-05	-113.788854584
70.0	2.67476853221e-05	-119.735829861
71.0	2.44347523436e-05	-124.843381255
72.0	2.22766487423e-05	-129.192371666
73.0	2.03088797444e-05	-132.880342927
74.0	1.85379117492e-05	-136.003282079
75.0	1.69545391593e-05	-138.647134954
76.0	1.55423841075e-05	-140.885064609
77.0	1.42827625668e-05	-142.777584689
78.0	1.31572295339e-05	-144.373887568
79.0	1.21487682142e-05	-145.713505641
80.0	1.12422364787e-05	-146.827910956
81.0	1.04244306857e-05	-147.741901946
82.0	9.6839686511e-06	-148.474741745
83.0	9.01109966442e-06	-149.041060093
84.0	8.39749710553e-06	-149.451550320
85.0	7.83606039976e-06	-149.713492931
86.0	7.32073773233e-06	-149.831137050
87.0	6.84637308831e-06	-149.805964272
88.0	6.40857750054e-06	-149.636857358
89.0	6.00362257693e-06	-149.320190767
90.0	5.62835394296e-06	-148.849862013
91.0	5.2801222689e-06	-148.217282156
92.0	4.95672960482e-06	-147.411349003
93.0	4.65638933161e-06	-146.418437802
94.0	4.37769785209e-06	-145.222455702
95.0	4.11961668718e-06	-143.805033974
96.0	3.88146304442e-06	-142.145958919
97.0	3.66290670806e-06	-140.223984032
98.0	3.46396980361e-06	-138.018204969
99.0	3.28502457141e-06	-135.510204026
100.0	3.12678194376e-06	-132.687033588
