Frequency	Amplitude	Phase Angle [deg]
50.0	1.72618000713e-05	-19.1073720837
51.0	1.80597850706e-05	-20.5366362193
52.0	1.89440642018e-05	-22.1411889249
53.0	1.99260652969e-05	-23.9527846185
54.0	2.10182164519e-05	-26.0102010923
55.0	2.2233377602e-05	-28.3608078900
56.0	2.35836096255e-05	-31.0622743157
57.0	2.50777862809e-05	-34.1841489477
58.0	2.67172870311e-05	-37.8086849519
59.0	2.84887422584e-05	-42.0296327129
60.0	3.03528422329e-05	-46.9466752878
61.0	3.22293588542e-05	-52.6519163322
62.0	3.3982201089e-05	-59.2043635523
63.0	3.54155126676e-05	-66.5913869935
64.0	3.6298804199e-05	-74.6863043628
65.0	3.64324594985e-05	-83.2270008181
66.0	3.57321676579e-05	-91.8456154385
67.0	3.42751245381e-05	-100.152558729
68.0	3.2267500786e-05	-107.833003179
69.0	2.99591246013e-05	-114.702187248
70.0	2.75669974312e-05	-120.702958333
71.0	2.52413476886e-05	-125.868492500
72.0	2.30674520809e-05	-130.280079269
73.0	2.10827447464e-05	-134.035740647
74.0	1.92948845574e-05	-137.232005210
75.0	1.76953438594e-05	-139.955430721
76.0	1.62680892458e-05	-142.279873782
77.0	1.49945756689e-05	-144.266635043
78.0	1.38563753074e-05	-145.965802618
79.0	1.28364192994e-05	-147.417930541
80.0	1.19194755042e-05	-148.655658202
81.0	1.10922309841e-05	-149.705121295
82.0	1.03431849032e-05	-150.587117004
83.0	9.66246378018e-06	-151.318038808
84.0	9.04161596024e-06	-151.910610047
85.0	8.47341351322e-06	-152.374450728
86.0	7.95167353669e-06	-152.716507614
87.0	7.47110282118e-06	-152.941372648
88.0	7.02716587572e-06	-153.051510861
89.0	6.61597452452e-06	-153.047413266
90.0	6.23419659948e-06	-152.927688610
91.0	5.87898140759e-06	-152.689104929
92.0	5.54789954803e-06	-152.326591063
93.0	5.23889537698e-06	-151.833210490
94.0	4.95025044603e-06	-151.200121755
95.0	4.68055668242e-06	-150.416545521
96.0	4.42869833339e-06	-149.469768959
97.0	4.19384169683e-06	-148.345230481
98.0	3.97543178702e-06	-147.026749690
99.0	3.7731946873e-06	-145.496992054
100.0	3.58714377777e-06	-143.738167156
