Frequency	Amplitude	Phase Angle [deg]
50.0	7.68027408942e-06	-23.6646656727
51.0	8.14976462767e-06	-25.2639778429
52.0	8.67382317166e-06	-27.0446167845
53.0	9.26040965767e-06	-29.0386322092
54.0	9.91848853656e-06	-31.2851155404
55.0	1.06578449627e-05	-33.8317698771
56.0	1.14885615994e-05	-36.7366196333
57.0	1.24198706803e-05	-40.0695919645
58.0	1.34579208565e-05	-43.9133443695
59.0	1.46017950616e-05	-48.3620594209
60.0	1.58370368972e-05	-53.5158830277
61.0	1.71264323287e-05	-59.4674149713
62.0	1.83997364292e-05	-66.2761958974
63.0	1.9548257486e-05	-73.9301689058
64.0	2.04350863547e-05	-82.3032690797
65.0	2.09297225974e-05	-91.1340475525
66.0	2.0958134808e-05	-100.055363160
67.0	2.05364169492e-05	-108.678405444
68.0	1.97607936727e-05	-116.689191564
69.0	1.87633338049e-05	-123.903877680
70.0	1.76672251579e-05	-130.266309459
71.0	1.65635621078e-05	-135.810751502
72.0	1.55087249167e-05	-140.619682156
73.0	1.45318495977e-05	-144.792424438
74.0	1.36440961653e-05	-148.426933467
75.0	1.28461224216e-05	-151.611334615
76.0	1.2133113165e-05	-154.421210164
77.0	1.1497828335e-05	-156.919765124
78.0	1.09323150027e-05	-159.159193366
79.0	1.04287999762e-05	-161.182382261
80.0	9.98010953653e-06	-163.024563076
81.0	9.57982861781e-06	-164.714756212
82.0	9.22232398101e-06	-166.276977525
83.0	8.90270095219e-06	-167.731218994
84.0	8.61673218584e-06	-169.094236486
85.0	8.36077834676e-06	-170.380178131
86.0	8.13171108684e-06	-171.601085667
87.0	7.92684254314e-06	-172.767294509
88.0	7.74386313004e-06	-173.887754502
89.0	7.58078792167e-06	-174.970288388
90.0	7.43591068434e-06	-176.021801325
91.0	7.30776505949e-06	-177.048452134
92.0	7.19509176557e-06	-178.055794380
93.0	7.09681095873e-06	-179.048893826
94.0	7.01199907368e-06	179.967876834
95.0	6.93986920201e-06	178.989537482
96.0	6.8797546224e-06	178.012252346
97.0	6.83109481699e-06	177.032049978
98.0	6.79342352165e-06	176.045070603
99.0	6.7663584994e-06	175.047514906
100.0	6.7495924978e-06	174.035450046
