Frequency	Amplitude	Phase Angle [deg]
50.0	1.04898146815e-06	-14.4257642605
51.0	1.0822575901e-06	-15.5523606442
52.0	1.11871197371e-06	-16.8292495686
53.0	1.15868397204e-06	-18.2854238960
54.0	1.20250765847e-06	-19.9565155886
55.0	1.2504706621e-06	-21.8862991027
56.0	1.30273927482e-06	-24.1283213386
57.0	1.35922835345e-06	-26.7473869601
58.0	1.41938523201e-06	-29.8202710396
59.0	1.48185121789e-06	-33.4343740213
60.0	1.5439776801e-06	-37.6819913911
61.0	1.60124299595e-06	-42.6465993787
62.0	1.64679718003e-06	-48.3770925985
63.0	1.6716653188e-06	-54.8489435280
64.0	1.66634594462e-06	-61.9214251121
65.0	1.62403861189e-06	-69.3157925817
66.0	1.54416371723e-06	-76.6444470949
67.0	1.43354875779e-06	-83.4943383538
68.0	1.30397348383e-06	-89.5227543762
69.0	1.16786891998e-06	-94.5118667361
70.0	1.03505869603e-06	-98.3655317965
71.0	9.11715846325e-07	-101.071445893
72.0	8.00885583592e-07	-102.658849008
73.0	7.03523808571e-07	-103.168086470
74.0	6.19427596968e-07	-102.635222898
75.0	5.47872104666e-07	-101.089539304
76.0	4.87978818057e-07	-98.5613067457
77.0	4.38891638518e-07	-95.0977311896
78.0	3.99827441833e-07	-90.7838911709
79.0	3.70049446305e-07	-85.7620313704
80.0	3.48803389353e-07	-80.2386481962
81.0	3.35256557938e-07	-74.4695966133
82.0	3.28474955368e-07	-68.7232368727
83.0	3.27453251767e-07	-63.2357366544
84.0	3.31182728923e-07	-58.1782726821
85.0	3.38725131362e-07	-53.6471224750
86.0	3.49265606574e-07	-49.6735977612
87.0	3.62135549174e-07	-46.2433199159
88.0	3.76810562344e-07	-43.3155335482
89.0	3.92893939607e-07	-40.8378789433
90.0	4.10094713176e-07	-38.7558769468
91.0	4.28205894035e-07	-37.0181732311
92.0	4.47085533434e-07	-35.5789491775
93.0	4.66641364531e-07	-34.3986613344
94.0	4.86818853435e-07	-33.4438986482
95.0	5.0759212151e-07	-32.6868357529
96.0	5.28957138994e-07	-32.1045492592
97.0	5.50926637103e-07	-31.6783339924
98.0	5.73526286252e-07	-31.3930820284
99.0	5.96791768454e-07	-31.2367467402
100.0	6.20766459074e-07	-31.1998681241
