Frequency	Amplitude	Phase Angle [deg]
50.0	1.70142953933e-05	-19.2774607263
51.0	1.78100226927e-05	-20.7147772989
52.0	1.86920681576e-05	-22.3278126841
53.0	1.96719167167e-05	-24.1483516126
54.0	2.07620815128e-05	-26.2152046381
55.0	2.19755485202e-05	-28.5757770393
56.0	2.3324564546e-05	-31.2877768032
57.0	2.48182758578e-05	-34.4207946848
58.0	2.64584567575e-05	-38.0571299325
59.0	2.82322988677e-05	-42.2905830343
60.0	3.01012628099e-05	-47.2208920278
61.0	3.19861156614e-05	-52.9402205644
62.0	3.37519211239e-05	-59.5076424100
63.0	3.52039138329e-05	-66.9105997952
64.0	3.61122101163e-05	-75.0224901374
65.0	3.6276816316e-05	-83.5812862228
66.0	3.5611828982e-05	-92.2192239184
67.0	3.4191982703e-05	-100.546820668
68.0	3.22209105299e-05	-108.249367370
69.0	2.9946537516e-05	-115.142233900
70.0	2.75848539146e-05	-121.168413624
71.0	2.52858283453e-05	-126.361245070
72.0	2.31349434212e-05	-130.802199211
73.0	2.11700551615e-05	-134.589500651
74.0	1.93993009398e-05	-137.819904825
75.0	1.78146065014e-05	-140.580224349
76.0	1.64003338648e-05	-142.944602131
77.0	1.51382682103e-05	-144.974661608
78.0	1.40102510445e-05	-146.720855448
79.0	1.29994301953e-05	-148.224149996
80.0	1.20907465752e-05	-149.517652523
81.0	1.12710244739e-05	-150.628030027
82.0	1.05288712138e-05	-151.576684996
83.0	9.85449753096e-06	-152.380701170
84.0	9.23951613629e-06	-153.053590907
85.0	8.67674659543e-06	-153.605877314
86.0	8.16003872808e-06	-154.045542203
87.0	7.68411868702e-06	-154.378365140
88.0	7.24445770488e-06	-154.608174232
89.0	6.83716187747e-06	-154.737025008
90.0	6.45888050947e-06	-154.765319961
91.0	6.10673061807e-06	-154.691879052
92.0	5.7782353885e-06	-154.513969793
93.0	5.4712745744e-06	-154.227305242
94.0	5.18404534398e-06	-153.826018085
95.0	4.91503221098e-06	-153.302623170
96.0	4.66298518883e-06	-152.647982662
97.0	4.42690521833e-06	-151.851297055
98.0	4.20603638094e-06	-150.900155264
99.0	3.99986414944e-06	-149.780692037
100.0	3.80811890798e-06	-148.477796451
