Frequency	Amplitude	Phase Angle [deg]
50.0	2.58050967408e-07	7.62101321045
51.0	2.54180942303e-07	9.48745208408
52.0	2.50548920991e-07	11.7673549977
53.0	2.47521420761e-07	14.5448980530
54.0	2.456675411e-07	17.9016381610
55.0	2.4583715862e-07	21.8921562575
56.0	2.49235908973e-07	26.5008028106
57.0	2.57454564178e-07	31.5826712957
58.0	2.72386452867e-07	36.8137119330
59.0	2.95976080684e-07	41.6972360264
60.0	3.29805017188e-07	45.6583283009
61.0	3.74584975879e-07	48.1914303202
62.0	4.29624854769e-07	48.9809724125
63.0	4.92351218379e-07	47.9516985282
64.0	5.58144254014e-07	45.2646280809
65.0	6.20962041935e-07	41.2803849451
66.0	6.74952430713e-07	36.4863288917
67.0	7.16345642983e-07	31.3883619276
68.0	7.44374886133e-07	26.4039712193
69.0	7.60735864542e-07	21.8041338855
70.0	7.68286138053e-07	17.7165541275
71.0	7.69921532338e-07	14.1650400876
72.0	7.68005659314e-07	11.1140586983
73.0	7.64243637131e-07	8.50225692058
74.0	7.59771893873e-07	6.26248839011
75.0	7.55305798185e-07	4.33174553607
76.0	7.51273917135e-07	2.65503955795
77.0	7.47919165023e-07	1.18615220463
78.0	7.45368478252e-07	-0.113011647009
79.0	7.4367852719e-07	-1.27356528779
80.0	7.42864858433e-07	-2.32084775471
81.0	7.42920133728e-07	-3.27552022362
82.0	7.43825384145e-07	-4.15449535771
83.0	7.4555686069e-07	-4.97169786159
84.0	7.48090138131e-07	-5.73867554960
85.0	7.51402507002e-07	-6.46508594495
86.0	7.55474333511e-07	-7.15908246181
87.0	7.60289763784e-07	-7.82762122389
88.0	7.65837064766e-07	-8.47670549038
89.0	7.72108730354e-07	-9.11158165540
90.0	7.79101472346e-07	-9.73689734381
91.0	7.86816136781e-07	-10.3568304386
92.0	7.95257606664e-07	-10.9751951078
93.0	8.04434672613e-07	-11.5955307067
94.0	8.14359928077e-07	-12.2211766885
95.0	8.25049645242e-07	-12.8553375580
96.0	8.36523656289e-07	-13.5011398295
97.0	8.4880522674e-07	-14.1616829755
98.0	8.6192089518e-07	-14.8400862100
99.0	8.75900283868e-07	-15.5395316869
100.0	8.90775825141e-07	-16.2632918659
