Frequency	Amplitude	Phase Angle [deg]
50.0	1.00304296947e-06	150.417907726
51.0	1.08300846279e-06	148.884496330
52.0	1.17248156358e-06	147.173561785
53.0	1.2729049087e-06	145.253006255
54.0	1.38592685924e-06	143.083703496
55.0	1.51338462935e-06	140.617928483
56.0	1.65723537136e-06	137.797647305
57.0	1.81938808752e-06	134.552935587
58.0	2.00135824667e-06	130.801150564
59.0	2.20362865694e-06	126.448136158
60.0	2.42457734956e-06	121.393784518
61.0	2.65889790374e-06	115.545545167
62.0	2.89574158711e-06	108.843938229
63.0	3.11751578593e-06	101.301092574
64.0	3.30116082053e-06	93.0431562638
65.0	3.42356604564e-06	84.3316726210
66.0	3.46997720288e-06	75.5338885803
67.0	3.44024550641e-06	67.0387317462
68.0	3.34803692555e-06	59.1603137877
69.0	3.21399780473e-06	52.0826191797
70.0	3.05830320362e-06	45.8619548606
71.0	2.89646135206e-06	40.4642213674
72.0	2.73851614424e-06	35.8071179593
73.0	2.59004274784e-06	31.7915127426
74.0	2.45356402134e-06	28.3196549098
75.0	2.32974891813e-06	25.3036376836
76.0	2.21824562122e-06	22.6681119996
77.0	2.11820197499e-06	20.3501212269
78.0	2.02856797308e-06	18.2977358556
79.0	1.94826104929e-06	16.4683493460
80.0	1.87624993203e-06	14.8270287919
81.0	1.81159228377e-06	13.3450701521
82.0	1.75344711029e-06	11.9987930680
83.0	1.70107405807e-06	10.7685608569
84.0	1.65382645624e-06	9.63799395945
85.0	1.61114180375e-06	8.59334225851
86.0	1.57253170561e-06	7.62298495123
87.0	1.53757221071e-06	6.71703148079
88.0	1.50589504046e-06	5.86700175104
89.0	1.47717979564e-06	5.06556884185
90.0	1.4511471915e-06	4.30635049571
91.0	1.42755320307e-06	3.58373895884
92.0	1.40618405222e-06	2.89276093759
93.0	1.38685188695e-06	2.22896120706
94.0	1.36939106506e-06	1.58830483996
95.0	1.35365492805e-06	0.967094101627
96.0	1.33951298413e-06	0.361896908305
97.0	1.32684838887e-06	-0.230515515911
98.0	1.31555566933e-06	-0.813223622656
99.0	1.30553860424e-06	-1.38920839000
100.0	1.29670817133e-06	-1.96139312689
