Frequency	Amplitude	Phase Angle [deg]
50.0	8.08696339876e-06	-23.3103545680
51.0	8.57189290272e-06	-24.9022494768
52.0	9.11296472269e-06	-26.6755033854
53.0	9.71832768567e-06	-28.6621714311
54.0	1.03971433335e-05	-30.9013505814
55.0	1.11593869107e-05	-33.4407496442
56.0	1.20152946878e-05	-36.3383991190
57.0	1.29741625929e-05	-39.6642323848
58.0	1.40420209464e-05	-43.5009133255
59.0	1.52175033183e-05	-47.9426311327
60.0	1.64851520146e-05	-53.0895385948
61.0	1.78059193599e-05	-59.0342425977
62.0	1.91066441072e-05	-65.8362910356
63.0	2.02746450455e-05	-73.4836344605
64.0	2.11685647183e-05	-81.8502155854
65.0	2.16543778474e-05	-90.6745933631
66.0	2.1657084776e-05	-99.5896346268
67.0	2.11950890672e-05	-108.206537050
68.0	2.03693181596e-05	-116.211326216
69.0	1.93171135896e-05	-123.420166508
70.0	1.81660093891e-05	-129.776912387
71.0	1.70099482436e-05	-135.315836934
72.0	1.59067979923e-05	-140.119427426
73.0	1.48862260182e-05	-144.287015469
74.0	1.39593569146e-05	-147.916565236
75.0	1.31265249864e-05	-151.096210831
76.0	1.23824746795e-05	-153.901543467
77.0	1.17195028137e-05	-156.395776825
78.0	1.11292172501e-05	-158.631113434
79.0	1.06034490995e-05	-160.650449302
80.0	1.01346778584e-05	-162.489023795
81.0	9.71618922897e-06	-164.175865455
82.0	9.34209367023e-06	-165.734997722
83.0	9.00727774501e-06	-167.186419864
84.0	8.70732740327e-06	-168.546894346
85.0	8.43844380473e-06	-169.830575397
86.0	8.19736185444e-06	-171.049509991
87.0	7.98127607153e-06	-172.214037872
88.0	7.78777530679e-06	-173.333112139
89.0	7.61478640832e-06	-174.414557468
90.0	7.4605262368e-06	-175.465279481
91.0	7.32346094911e-06	-176.491435666
92.0	7.2022717933e-06	-177.498576215
93.0	7.09582620218e-06	-178.491761127
94.0	7.00315360669e-06	-179.475658648
95.0	6.92342502076e-06	179.545675058
96.0	6.85593585358e-06	178.567507364
97.0	6.80009135711e-06	177.586190468
98.0	6.75539430237e-06	176.597888943
99.0	6.72143435966e-06	175.598833185
100.0	6.69787889554e-06	174.585125632
