Frequency	Amplitude	Phase Angle [deg]
50.0	1.05163666188e-06	150.310625148
51.0	1.13595500861e-06	148.770908545
52.0	1.23033285694e-06	147.053415475
53.0	1.33630087074e-06	145.126038456
54.0	1.45560930052e-06	142.949640754
55.0	1.59021096353e-06	140.476486153
56.0	1.74218952916e-06	137.648528688
57.0	1.91358332453e-06	134.395831130
58.0	2.10602208946e-06	130.635736887
59.0	2.32005339376e-06	126.274075031
60.0	2.55401074349e-06	121.210721877
61.0	2.80234294039e-06	115.353110016
62.0	3.053644122e-06	108.641741285
63.0	3.28936874755e-06	101.088725207
64.0	3.48515729307e-06	92.8201890300
65.0	3.61653756528e-06	84.0976537635
66.0	3.66780708312e-06	75.2883425051
67.0	3.63866595817e-06	66.7811573422
68.0	3.54342670267e-06	58.8901825563
69.0	3.40382420138e-06	51.7993734157
70.0	3.24114598078e-06	45.5650054718
71.0	3.07178483693e-06	40.1529456014
72.0	2.90637862736e-06	35.4808571044
73.0	2.7508494885e-06	31.4495693056
74.0	2.60789348383e-06	27.9612899850
75.0	2.47824398289e-06	24.9280678272
76.0	2.36155135154e-06	22.2745058132
77.0	2.2569331733e-06	19.9375959541
78.0	2.16329456673e-06	17.8653534008
79.0	2.07950353076e-06	16.0151120662
80.0	2.00448016116e-06	14.3518749746
81.0	1.93723694521e-06	12.8468689693
82.0	1.87689225375e-06	11.4763392782
83.0	1.82266992155e-06	10.2205689190
84.0	1.7738921282e-06	9.06309160069
85.0	1.72996953772e-06	7.99006353855
86.0	1.69039079527e-06	6.98976274445
87.0	1.65471245801e-06	6.05218910976
88.0	1.62254979e-06	5.16874402195
89.0	1.59356861999e-06	4.33197216422
90.0	1.56747824759e-06	3.53535209595
91.0	1.5440253211e-06	2.77312507063
92.0	1.52298857055e-06	2.04015386115
93.0	1.50417430065e-06	1.33180509713
94.0	1.48741249059e-06	0.643850091482
95.0	1.47255343363e-06	-0.027619864562
96.0	1.4594647797e-06	-0.686266830925
97.0	1.44802891791e-06	-1.33557063929
98.0	1.43814059621e-06	-1.97888625689
99.0	1.42970471153e-06	-2.61949543965
100.0	1.42263417469e-06	-3.26065076431
